	index	learning_rate	loss	max_depth	max_features	n_estimators	subsample	testSize
1107	0	0.1	lad	1	auto	50	0.5	28
1108	0	0.5	ls	1	sqrt	200	0.1	6
1109	0	0.5	lad	3	sqrt	200	1.0	12
1110	0	0.5	lad	10	log2	200	1.0	10
1111	0	0.5	huber	5	auto	500	0.1	6
1112	0	0.1	quantile	5	log2	50	0.1	7
1113	0	0.1	lad	3	log2	50	1.0	28
1114	0	0.5	lad	1	sqrt	500	0.1	6
1115	0	0.1	quantile	5	sqrt	500	0.5	10
1116	0	0.1	lad	1	log2	100	0.5	12
1117	0	0.5	ls	1	auto	500	1.0	7
1118	0	0.1	huber	3	sqrt	50	0.1	5
1119	0	0.1	ls	10	log2	50	1.0	29
1120	0	0.5	lad	5	sqrt	500	1.0	6
1121	0	0.5	ls	5	sqrt	50	1.0	10
1122	0	0.1	ls	3	log2	200	0.5	13
1123	0	0.1	huber	10	auto	50	0.1	6
1124	0	0.5	quantile	5	log2	200	0.1	6
1125	0	0.1	ls	1	sqrt	50	0.5	29
1126	0	1.0	huber	5	sqrt	50	0.1	6
1127	0	0.5	quantile	5	sqrt	500	1.0	11
1128	0	0.1	huber	10	sqrt	50	1.0	32
1129	0	0.1	lad	3	auto	100	0.1	6
1130	0	0.5	lad	5	log2	50	1.0	13
1131	0	0.5	quantile	10	log2	200	1.0	6
1132	0	0.1	lad	1	sqrt	50	1.0	28
1133	0	0.1	quantile	5	sqrt	50	0.1	5
1134	0	0.1	lad	1	log2	500	1.0	10
1135	0	0.1	ls	1	auto	200	0.1	7
1136	0	0.1	ls	1	sqrt	50	1.0	28
1137	0	1.0	huber	3	auto	100	0.1	6
1138	0	0.1	lad	10	log2	500	0.5	13
1139	0	0.1	ls	10	sqrt	500	1.0	31
1140	0	0.5	quantile	5	auto	100	0.1	6
1141	0	0.1	huber	3	auto	100	1.0	7
1142	0	0.1	huber	3	sqrt	500	1.0	10
1143	0	0.1	lad	5	auto	50	1.0	28
1144	0	0.1	ls	10	sqrt	500	1.0	12
1145	0	0.5	ls	1	log2	500	0.1	6
1146	0	0.5	lad	5	auto	500	1.0	32
1147	0	0.1	huber	5	log2	50	0.1	7
1148	0	0.1	huber	10	sqrt	50	1.0	29
1149	0	0.1	huber	3	sqrt	500	0.5	10
1150	0	0.5	quantile	10	auto	50	1.0	6
1151	0	0.1	huber	5	log2	500	0.5	12
1152	0	0.1	huber	5	auto	50	0.1	6
1153	0	0.1	ls	10	sqrt	500	1.0	32
1154	0	0.1	huber	5	sqrt	100	0.5	10
1155	0	0.1	ls	5	sqrt	100	0.1	5
1156	0	0.1	lad	1	sqrt	100	0.5	29
1157	0	0.1	huber	1	log2	500	0.5	6
1158	0	0.1	lad	5	log2	50	1.0	13
1159	0	0.1	ls	5	auto	200	0.1	6
1160	0	0.1	huber	10	log2	50	0.1	7
1161	0	0.1	ls	3	auto	100	0.1	11
1162	0	0.1	huber	3	log2	200	0.1	13
1163	0	0.1	lad	1	auto	200	1.0	32
1164	0	0.5	huber	3	sqrt	500	1.0	7
1165	0	0.5	quantile	5	auto	500	1.0	6
1166	0	0.1	lad	1	sqrt	100	1.0	13
1167	0	0.1	lad	1	sqrt	50	1.0	28
1168	0	0.5	lad	1	auto	100	0.5	7
1169	0	0.5	ls	10	sqrt	200	1.0	10
1170	0	0.1	lad	1	sqrt	50	0.1	6
1171	0	0.1	lad	1	log2	200	0.5	12
1172	0	0.5	lad	1	auto	200	0.5	6
1173	0	0.1	huber	10	auto	200	0.1	6
1174	0	0.1	ls	1	sqrt	200	1.0	32
1175	0	0.1	quantile	3	log2	200	0.5	12
1176	0	0.5	lad	1	auto	200	1.0	10
1177	0	0.1	lad	1	sqrt	50	0.5	28
1178	0	0.5	huber	10	log2	100	1.0	6
1179	0	0.1	lad	3	auto	50	0.1	7
1180	0	0.1	lad	3	sqrt	200	0.1	5
1181	0	0.5	lad	5	log2	200	0.5	7
1182	0	0.1	huber	1	sqrt	100	0.5	10
1183	0	0.1	huber	1	log2	50	1.0	28
1184	0	0.5	lad	1	auto	200	0.1	6
1185	0	0.5	ls	5	log2	50	1.0	7
1186	0	0.1	lad	10	auto	200	1.0	31
1187	0	0.5	quantile	3	auto	100	1.0	6
1188	0	0.5	huber	3	auto	200	0.5	6
1189	0	0.1	lad	1	sqrt	50	0.5	29
1190	0	0.1	huber	5	sqrt	200	0.1	10
1191	0	0.5	huber	5	auto	200	0.1	6
1192	0	0.5	lad	1	log2	100	0.5	6
1193	0	0.5	quantile	1	auto	500	0.1	6
1194	0	0.1	ls	1	log2	100	0.1	29
1195	0	0.1	ls	10	auto	100	0.1	7
1196	0	0.1	ls	3	sqrt	100	0.5	11
1197	0	0.1	lad	3	log2	500	0.1	5
1198	0	0.1	lad	3	log2	100	0.5	32
1199	0	0.1	huber	10	sqrt	100	0.1	7
1200	0	0.5	lad	1	log2	100	0.1	6
1201	0	0.1	lad	3	sqrt	50	1.0	28
1202	0	0.1	lad	3	log2	100	0.1	7
1203	0	0.1	huber	5	sqrt	100	1.0	10
1204	0	0.5	quantile	1	sqrt	100	0.1	6
1205	0	0.1	huber	1	auto	50	1.0	6
1206	0	0.1	lad	1	auto	500	0.1	6
1207	0	0.1	ls	5	log2	50	0.5	28
1208	0	0.1	huber	10	sqrt	200	1.0	32
1209	0	0.1	lad	1	sqrt	200	0.5	10
1210	0	0.1	quantile	1	log2	50	0.1	6
1211	0	1.0	huber	10	auto	100	0.1	6
1212	0	0.1	lad	5	sqrt	50	1.0	28
1213	0	0.1	lad	3	log2	100	0.1	7
1214	0	0.1	ls	3	auto	100	0.1	5
1215	0	0.1	lad	1	auto	200	0.1	10
1216	0	0.1	quantile	1	log2	50	0.1	7
1217	0	0.5	quantile	5	sqrt	100	1.0	10
1218	0	0.1	lad	1	log2	100	1.0	29
1219	0	0.1	ls	5	log2	500	1.0	32
1220	0	1.0	huber	5	log2	200	0.1	6
1221	0	0.1	lad	1	auto	200	0.1	7
1222	0	0.1	lad	10	log2	100	0.5	11
1223	0	0.5	lad	1	auto	50	0.5	6
1224	0	0.1	quantile	5	sqrt	500	1.0	29
1225	0	0.5	quantile	3	log2	100	0.1	6
1226	0	0.1	ls	1	sqrt	500	0.5	10
1227	0	1.0	ls	3	log2	50	1.0	6
1228	0	0.1	lad	5	auto	200	1.0	32
1229	0	0.5	huber	1	log2	200	0.1	6
1230	0	0.1	lad	1	sqrt	50	0.5	28
1231	0	0.1	lad	1	log2	500	0.5	10
1232	0	0.5	quantile	1	log2	200	0.1	6
1233	0	0.1	quantile	3	sqrt	50	0.1	7
1234	0	0.1	huber	1	auto	200	1.0	31
1235	0	0.1	huber	1	log2	100	1.0	28
1236	0	0.1	lad	10	sqrt	100	0.1	7
1237	0	0.1	ls	5	auto	200	0.1	5
1238	0	1.0	lad	10	auto	200	1.0	10
1239	0	1.0	ls	3	auto	50	0.1	6
1240	0	0.1	ls	1	log2	200	0.1	10
1241	0	0.1	huber	1	sqrt	50	0.5	28
1242	0	0.1	huber	5	sqrt	50	0.5	7
1243	0	1.0	lad	5	sqrt	200	0.1	6
1244	0	0.1	ls	10	sqrt	50	1.0	32
1245	0	0.1	lad	5	log2	200	0.5	11
1246	0	0.5	huber	10	auto	500	0.1	6
1247	0	0.1	huber	3	auto	100	0.1	6
1248	0	0.1	lad	10	sqrt	50	1.0	29
1249	0	0.1	lad	5	log2	100	1.0	10
1250	0	0.5	lad	3	auto	50	0.1	6
1251	0	0.1	huber	1	log2	200	0.1	6
1252	0	0.1	ls	10	sqrt	100	0.1	5
1253	0	1.0	lad	1	log2	100	1.0	10
1254	0	0.1	lad	5	sqrt	100	0.5	29
1255	0	0.1	ls	10	sqrt	50	1.0	32
1256	0	1.0	quantile	3	auto	100	0.1	6
1257	0	0.1	huber	1	sqrt	200	0.5	10
1258	0	0.1	lad	5	log2	500	0.1	7
1259	0	0.1	huber	10	log2	500	1.0	28
1260	0	0.5	lad	1	sqrt	100	0.1	6
1261	0	0.1	ls	5	sqrt	50	0.5	10
1262	0	0.5	ls	10	log2	50	0.1	6
1263	0	0.5	lad	10	auto	200	0.5	7
1264	0	0.1	lad	10	auto	200	1.0	32
1265	0	0.1	lad	3	sqrt	200	0.5	11
1266	0	0.1	lad	5	log2	50	1.0	28
1267	0	1.0	ls	3	sqrt	200	0.1	6
1268	0	0.5	ls	10	sqrt	50	1.0	7
1269	0	0.5	lad	5	sqrt	100	0.1	5
1270	0	0.1	ls	5	auto	500	0.5	10
1271	0	0.1	lad	1	log2	100	1.0	28
1272	0	0.1	ls	3	sqrt	50	0.5	32
1273	0	0.5	quantile	10	sqrt	500	1.0	6
1274	0	0.5	ls	3	log2	100	0.1	6
1275	0	0.1	ls	5	auto	50	0.1	6
1276	0	0.5	huber	1	sqrt	500	1.0	10
1277	0	0.1	lad	1	log2	50	1.0	29
1278	0	0.1	ls	10	sqrt	50	1.0	31
1279	0	0.1	ls	5	log2	100	0.1	7
1280	0	0.5	huber	10	log2	50	0.5	6
1281	0	0.1	lad	1	auto	50	1.0	29
1282	0	0.1	ls	5	log2	50	0.1	7
1283	0	1.0	lad	5	auto	200	1.0	10
1284	0	0.1	ls	10	sqrt	200	1.0	32
1285	0	0.1	huber	10	log2	200	1.0	6
1286	0	0.5	ls	10	log2	200	0.5	7
1287	0	0.1	ls	5	sqrt	200	0.5	10
1288	0	0.5	ls	5	auto	500	0.1	6
1289	0	0.1	huber	5	auto	50	0.5	6
1290	0	0.1	lad	1	auto	50	1.0	28
1291	0	0.1	huber	3	auto	50	1.0	32
1292	0	0.5	quantile	5	sqrt	50	1.0	5
1293	0	0.5	lad	1	log2	500	1.0	11
1294	0	0.5	ls	3	log2	200	1.0	6
1295	0	0.1	huber	1	log2	200	0.1	6
1296	0	0.1	lad	1	sqrt	50	1.0	28
1297	0	0.1	ls	3	auto	50	1.0	32
1298	0	1.0	lad	3	sqrt	100	0.1	6
1299	0	0.1	lad	10	log2	200	1.0	10
1300	0	1.0	lad	1	auto	200	0.1	6
1301	0	0.5	huber	3	auto	500	0.5	7
1302	0	0.1	ls	1	log2	50	1.0	28
1303	0	0.1	huber	10	sqrt	100	1.0	32
1304	0	0.5	lad	5	sqrt	200	0.1	6
1305	0	1.0	lad	3	auto	50	1.0	10
1306	0	0.1	ls	1	log2	200	0.1	7
1307	0	0.1	lad	1	log2	100	1.0	29
1308	0	0.1	ls	10	auto	100	0.1	5
1309	0	0.1	lad	10	sqrt	50	1.0	31
1310	0	0.5	ls	3	log2	500	0.1	6
1311	0	0.5	lad	1	log2	200	1.0	10
1312	0	0.1	huber	1	log2	50	1.0	29
1313	0	0.1	huber	1	auto	200	0.5	7
1314	0	1.0	huber	5	auto	50	0.1	6
1315	0	0.1	huber	1	auto	100	1.0	32
1316	0	0.5	quantile	1	auto	500	0.5	6
1317	0	0.1	lad	1	sqrt	500	1.0	28
1318	0	0.1	lad	1	sqrt	50	0.1	6
1319	0	0.1	lad	1	sqrt	500	0.5	10
1320	0	0.5	lad	5	auto	200	0.1	6
1321	0	0.5	lad	10	sqrt	500	1.0	6
1322	0	0.1	huber	5	log2	50	0.1	11
1323	0	0.1	huber	1	auto	100	0.1	5
1324	0	0.1	ls	3	log2	100	0.5	32
1325	0	0.1	quantile	1	sqrt	500	1.0	7
1326	0	0.5	quantile	10	auto	100	0.1	6
1327	0	0.1	huber	3	auto	100	1.0	10
1328	0	0.1	lad	1	sqrt	100	0.5	28
1329	0	0.5	lad	3	auto	100	0.5	7
1330	0	0.1	quantile	1	log2	50	0.1	6
1331	0	0.5	huber	10	sqrt	500	1.0	10
1332	0	0.1	quantile	5	auto	50	0.1	7
1333	0	0.1	huber	5	log2	50	0.5	6
1334	0	0.5	ls	1	sqrt	50	1.0	10
1335	0	0.1	huber	10	sqrt	500	1.0	32
1336	0	0.1	ls	3	log2	500	0.5	6
1337	0	0.5	huber	5	sqrt	200	0.1	6
1338	0	0.5	lad	3	log2	500	1.0	10
1339	0	0.1	lad	3	log2	50	1.0	28
1340	0	0.1	huber	5	sqrt	500	0.1	5
1341	0	0.1	ls	5	sqrt	50	0.1	6
1342	0	0.5	huber	5	sqrt	50	0.1	6
1343	0	0.1	ls	10	sqrt	50	1.0	32
1344	0	0.1	lad	5	sqrt	200	0.5	11
1345	0	0.1	ls	1	sqrt	100	0.1	7
1346	0	0.1	lad	5	sqrt	50	0.5	29
1347	0	1.0	ls	3	log2	100	0.1	6
1348	0	0.1	ls	3	auto	500	1.0	10
1349	0	0.1	quantile	5	auto	100	0.1	7
1350	0	1.0	huber	10	auto	50	0.1	6
1351	0	0.1	huber	10	log2	500	1.0	7
1352	0	0.1	ls	3	sqrt	500	0.5	10
1353	0	1.0	ls	10	auto	100	0.1	6
1354	0	0.1	lad	10	sqrt	100	0.1	31
1355	0	0.1	lad	3	sqrt	50	1.0	29
1356	0	0.1	ls	1	auto	500	0.5	6
1357	0	0.5	quantile	10	sqrt	500	0.5	5
1358	0	0.1	huber	3	auto	200	1.0	10
1359	0	0.1	lad	1	log2	50	0.1	6
1360	0	0.5	lad	1	auto	50	0.1	6
1361	0	0.1	huber	1	log2	50	1.0	28
1362	0	0.1	ls	1	log2	50	0.1	7
1363	0	0.5	lad	5	sqrt	100	0.1	6
1364	0	0.1	lad	3	log2	200	0.1	10
1365	0	0.1	ls	1	log2	500	1.0	32
1366	0	0.5	huber	5	sqrt	100	0.1	6
1367	0	0.1	quantile	5	sqrt	500	1.0	7
1368	0	0.1	ls	1	log2	50	1.0	28
1369	0	0.5	ls	3	sqrt	500	0.1	6
1370	0	0.5	lad	3	log2	500	1.0	7
1371	0	0.1	ls	3	sqrt	200	0.1	11
1372	0	0.1	ls	3	log2	500	0.1	5
1373	0	0.1	huber	3	auto	200	0.5	6
1374	0	0.1	lad	1	log2	50	1.0	28
1375	0	0.5	lad	3	sqrt	100	0.1	6
1376	0	0.1	huber	5	sqrt	50	0.5	32
1377	0	0.1	lad	1	auto	500	0.5	6
1378	0	0.5	huber	10	log2	200	1.0	10
1379	0	0.1	huber	1	log2	50	1.0	29
1380	0	0.5	lad	5	log2	500	1.0	7
1381	0	1.0	quantile	1	log2	500	0.1	6
1382	0	0.5	lad	10	log2	200	1.0	10
1383	0	0.1	quantile	1	log2	50	0.1	6
1384	0	0.5	lad	10	sqrt	200	1.0	10
1385	0	0.1	lad	3	auto	50	1.0	29
1386	0	0.5	lad	3	auto	200	1.0	7
1387	0	0.1	lad	3	auto	50	1.0	32
1388	0	0.5	huber	5	auto	50	0.1	6
1389	0	0.1	ls	1	log2	500	0.5	10
1390	0	0.1	lad	1	auto	50	0.5	7
1391	0	0.5	lad	1	log2	50	0.1	5
1392	0	0.1	huber	5	sqrt	200	0.5	11
1393	0	0.1	lad	3	sqrt	50	1.0	28
1394	0	0.1	huber	5	sqrt	500	1.0	32
1395	0	0.1	lad	1	sqrt	200	0.1	6
1396	0	0.1	huber	5	sqrt	100	1.0	10
1397	0	0.1	quantile	3	log2	50	0.1	6
1398	0	0.1	lad	5	sqrt	200	0.1	6
1399	0	0.1	lad	1	log2	200	0.5	31
1400	0	0.1	huber	10	sqrt	500	1.0	10
1401	0	0.1	lad	5	log2	50	0.1	7
1402	0	0.1	lad	1	log2	100	1.0	28
1403	0	0.1	lad	1	sqrt	50	0.5	6
1404	0	0.5	ls	3	log2	100	1.0	7
1405	0	0.1	lad	3	sqrt	50	1.0	10
1406	0	0.1	huber	3	auto	100	1.0	32
1407	0	0.5	quantile	5	log2	500	1.0	6
1408	0	0.1	lad	10	auto	100	1.0	10
1409	0	0.1	ls	10	sqrt	200	0.1	7
1410	0	0.1	quantile	3	log2	100	0.1	6
1411	0	1.0	lad	10	sqrt	50	1.0	11
1412	0	0.1	lad	3	log2	50	1.0	28
1413	0	0.1	huber	3	sqrt	50	1.0	32
1414	0	0.5	huber	5	auto	50	0.5	6
1415	0	0.5	huber	5	log2	50	1.0	6
1416	0	0.1	quantile	10	log2	500	0.1	10
1417	0	0.5	ls	3	auto	50	0.5	7
1418	0	0.1	lad	1	auto	100	1.0	29
1419	0	0.1	ls	5	auto	100	0.1	5
1420	0	0.1	ls	10	sqrt	100	1.0	10
1421	0	0.1	ls	3	sqrt	50	0.1	7
1422	0	0.1	huber	10	log2	100	0.5	10
1423	0	0.1	ls	10	log2	50	1.0	32
1424	0	0.1	quantile	5	log2	500	1.0	29
1425	0	0.5	lad	5	log2	500	1.0	6
1426	0	0.1	quantile	5	log2	50	0.1	7
1427	0	0.1	ls	10	auto	50	0.5	10
1428	0	0.1	lad	1	log2	100	0.5	6
1429	0	0.5	lad	5	log2	200	0.1	6
1430	0	0.1	ls	10	sqrt	50	1.0	32
1431	0	0.5	lad	3	sqrt	50	1.0	11
1432	0	0.1	ls	10	auto	50	0.1	6
1433	0	0.1	ls	1	log2	500	0.5	10
1434	0	0.1	lad	1	sqrt	200	0.5	28
1435	0	0.1	quantile	5	sqrt	500	0.1	7
1436	0	1.0	quantile	5	log2	50	1.0	6
1437	0	0.1	ls	5	log2	200	1.0	31
1438	0	0.5	ls	10	auto	100	0.5	7
1439	0	0.1	lad	3	sqrt	100	1.0	10
1440	0	0.5	huber	5	auto	500	0.1	6
1441	0	0.1	huber	3	auto	50	0.5	7
1442	0	1.0	ls	1	sqrt	200	1.0	10
1443	0	0.1	huber	3	auto	50	1.0	32
1444	0	0.1	quantile	5	log2	200	0.1	6
1445	0	0.1	lad	1	sqrt	100	0.5	28
1446	0	0.5	lad	5	sqrt	200	1.0	10
1447	0	0.5	quantile	10	log2	500	1.0	5
1448	0	0.1	lad	1	sqrt	200	0.1	6
1449	0	0.1	lad	1	auto	200	1.0	32
1450	0	0.1	huber	3	sqrt	500	1.0	11
1451	0	0.5	quantile	10	sqrt	100	0.1	6
1452	0	0.5	lad	1	auto	500	0.5	7
1453	0	0.1	ls	1	auto	100	1.0	10
1454	0	0.1	ls	10	sqrt	50	0.1	7
1455	0	0.1	ls	1	sqrt	200	0.5	32
1456	0	0.1	huber	1	log2	100	0.5	28
1457	0	1.0	huber	10	log2	500	0.1	6
1458	0	0.1	lad	5	sqrt	200	1.0	10
1459	0	0.1	lad	1	auto	200	0.5	7
1460	0	0.1	lad	5	sqrt	500	1.0	10
1461	0	0.1	lad	3	auto	200	0.5	32
1462	0	0.1	quantile	3	sqrt	100	0.1	6
1463	0	0.5	huber	3	sqrt	500	0.1	6
1464	0	0.1	huber	5	sqrt	100	1.0	10
1465	0	0.1	huber	5	auto	100	0.5	6
1466	0	0.1	lad	1	sqrt	100	1.0	29
1467	0	0.1	lad	10	sqrt	100	1.0	31
1468	0	0.5	lad	5	sqrt	50	1.0	6
1469	0	0.1	lad	5	log2	200	1.0	11
1470	0	0.5	quantile	3	log2	500	1.0	7
1471	0	0.5	huber	10	auto	200	1.0	10
1472	0	0.1	lad	3	sqrt	50	0.5	29
1473	0	0.1	huber	5	log2	500	1.0	32
1474	0	0.5	quantile	10	auto	200	1.0	5
1475	0	0.5	huber	10	log2	200	0.5	7
1476	0	0.1	ls	3	log2	200	0.5	10
1477	0	0.1	lad	1	log2	100	0.5	28
1478	0	0.5	huber	3	sqrt	500	0.5	6
1479	0	0.1	huber	5	sqrt	50	1.0	32
1480	0	0.1	lad	1	sqrt	100	0.5	10
1481	0	0.1	huber	10	auto	50	0.5	7
1482	0	0.1	huber	5	log2	200	0.5	10
1483	0	0.1	ls	1	log2	50	1.0	28
1484	0	0.1	ls	1	sqrt	200	0.1	6
1485	0	0.1	lad	1	log2	500	1.0	32
1486	0	0.1	lad	1	log2	100	0.1	6
1487	0	0.5	huber	3	auto	50	1.0	11
1488	0	0.5	quantile	5	sqrt	500	0.1	6
1489	0	0.1	lad	1	log2	50	0.5	28
1490	0	0.5	huber	5	log2	200	0.5	6
1491	0	0.5	huber	1	sqrt	200	0.1	6
1492	0	0.1	lad	5	sqrt	500	1.0	10
1493	0	0.1	huber	1	auto	50	0.5	7
1494	0	0.1	lad	3	auto	500	1.0	32
1495	0	0.1	lad	1	auto	200	0.1	5
1496	0	0.1	huber	1	log2	100	0.5	29
1497	0	0.1	lad	10	auto	50	0.1	7
1498	0	1.0	huber	1	log2	200	1.0	6
1499	0	1.0	lad	1	auto	500	1.0	10
1500	0	0.1	huber	5	log2	50	0.1	7
1501	0	0.1	lad	3	sqrt	100	0.5	29
1502	0	0.5	ls	1	sqrt	200	0.1	6
1503	0	0.1	lad	1	sqrt	200	0.5	31
1504	0	0.5	lad	5	auto	200	1.0	10
1505	0	0.1	quantile	3	log2	200	0.1	6
1506	0	1.0	quantile	1	auto	500	0.1	6
1507	0	0.1	lad	1	sqrt	100	0.5	28
1508	0	0.1	huber	5	sqrt	500	0.1	10
1509	0	0.1	lad	1	auto	200	1.0	32
1510	0	0.1	quantile	1	log2	50	0.1	6
1511	0	0.5	lad	5	sqrt	100	0.1	6
1512	0	1.0	lad	1	auto	100	1.0	11
1513	0	0.1	lad	1	log2	100	1.0	28
1514	0	0.1	lad	10	log2	100	0.1	5
1515	0	0.1	ls	10	auto	50	0.5	7
1516	0	0.1	lad	5	sqrt	100	1.0	32
1517	0	0.5	quantile	3	log2	100	0.1	6
1518	0	0.1	huber	1	log2	100	0.5	28
1519	0	0.1	huber	5	sqrt	100	0.1	10
1520	0	1.0	ls	5	sqrt	200	0.1	6
1521	0	0.1	lad	10	auto	200	1.0	7
1522	0	0.1	lad	3	log2	50	1.0	32
1523	0	0.1	lad	3	log2	100	0.5	29
1524	0	0.5	quantile	1	auto	200	0.1	6
1525	0	0.5	huber	5	log2	200	1.0	10
1526	0	0.1	ls	5	sqrt	50	0.1	7
1527	0	0.5	huber	5	log2	200	0.1	6
1528	0	0.1	ls	3	auto	50	1.0	32
1529	0	0.1	lad	3	log2	50	0.5	29
1530	0	0.1	huber	5	auto	500	0.1	5
1531	0	0.1	huber	10	auto	500	0.5	10
1532	0	0.1	huber	5	log2	200	0.5	6
1533	0	1.0	ls	3	log2	500	0.1	6
1534	0	0.1	ls	1	log2	200	0.5	31
1535	0	0.1	lad	10	sqrt	500	0.5	28
1536	0	0.5	lad	3	auto	100	0.1	6
1537	0	0.1	huber	1	log2	50	0.1	6
1538	0	0.1	huber	1	log2	200	0.5	10
1539	0	0.5	lad	1	auto	50	0.1	6
1540	0	0.1	huber	10	sqrt	200	1.0	32
1541	0	0.1	huber	1	log2	50	1.0	28
1542	0	0.5	ls	3	auto	100	0.1	6
1543	0	0.1	huber	10	log2	200	0.1	11
1544	0	0.1	ls	1	log2	100	0.1	7
1545	0	0.1	ls	5	sqrt	50	1.0	32
1546	0	0.1	ls	1	log2	50	0.5	28
1547	0	1.0	lad	10	log2	100	1.0	10
1548	0	0.1	quantile	3	auto	500	0.1	5
1549	0	0.1	quantile	3	auto	100	0.1	7
1550	0	0.1	ls	1	auto	50	0.1	10
1551	0	0.1	huber	10	sqrt	500	1.0	32
1552	0	0.1	lad	1	log2	100	0.5	29
1553	0	1.0	quantile	10	sqrt	500	0.1	6
1554	0	0.5	huber	10	sqrt	100	1.0	10
1555	0	0.5	quantile	1	log2	50	0.5	7
1556	0	0.5	ls	10	sqrt	100	1.0	32
1557	0	0.1	lad	3	auto	100	0.5	29
1558	0	0.5	quantile	10	sqrt	200	0.5	6
1559	0	0.5	quantile	5	sqrt	100	0.1	6
1560	0	1.0	ls	1	log2	200	1.0	10
1561	0	0.1	lad	1	auto	500	0.5	6
1562	0	0.1	lad	3	sqrt	100	1.0	28
1563	0	0.1	ls	10	log2	500	1.0	31
1564	0	0.5	quantile	10	sqrt	50	0.1	6
1565	0	0.1	ls	5	sqrt	50	1.0	11
1566	0	0.1	ls	3	auto	50	0.1	7
1567	0	0.5	lad	10	auto	100	0.1	6
1568	0	0.1	lad	3	sqrt	50	1.0	28
1569	0	0.5	huber	1	sqrt	500	1.0	10
1570	0	0.5	lad	3	log2	100	0.1	5
1571	0	0.1	huber	3	log2	50	0.1	7
1572	0	0.1	lad	5	sqrt	200	1.0	32
1573	0	0.5	ls	3	log2	200	1.0	10
1574	0	0.1	ls	1	log2	50	0.5	28
1575	0	0.5	huber	10	sqrt	50	0.1	6
1576	0	1.0	lad	1	auto	500	1.0	7
1577	0	0.5	ls	1	sqrt	500	1.0	10
1578	0	0.5	quantile	10	auto	100	1.0	6
1579	0	0.1	huber	5	sqrt	500	1.0	32
1580	0	0.1	huber	10	sqrt	500	0.5	29
1581	0	0.1	lad	5	auto	50	0.1	6
1582	0	0.5	quantile	5	auto	100	0.1	6
1583	0	0.5	ls	3	sqrt	200	1.0	10
1584	0	0.5	lad	1	sqrt	50	1.0	6
1585	0	0.1	lad	1	sqrt	50	0.1	6
1586	0	0.1	ls	1	log2	100	1.0	29
1587	0	0.5	huber	3	sqrt	100	0.5	7
1588	0	0.1	huber	1	sqrt	500	0.5	11
1589	0	0.1	huber	5	log2	500	0.1	5
1590	0	0.5	lad	1	auto	200	1.0	32
1591	0	0.1	lad	1	sqrt	100	0.5	28
1592	0	0.5	huber	1	sqrt	100	1.0	10
1593	0	0.1	ls	1	auto	50	1.0	7
1594	0	0.5	huber	5	log2	500	0.1	6
1595	0	0.5	huber	1	log2	50	1.0	32
1596	0	0.1	huber	10	log2	100	0.5	10
1597	0	0.1	lad	1	sqrt	100	1.0	28
1598	0	0.1	quantile	10	auto	500	0.1	7
1599	0	0.5	ls	1	auto	100	1.0	10
1600	0	0.5	quantile	3	auto	200	1.0	6
1601	0	0.1	lad	3	auto	200	1.0	31
1602	0	0.1	ls	1	sqrt	50	1.0	28
1603	0	0.1	ls	5	sqrt	500	0.5	10
1604	0	0.1	huber	1	sqrt	500	0.5	6
1605	0	0.5	quantile	5	log2	500	0.1	6
1606	0	0.5	huber	10	sqrt	50	1.0	11
1607	0	0.1	lad	3	log2	100	0.1	6
1608	0	0.1	ls	1	log2	50	1.0	29
1609	0	0.1	lad	3	log2	50	1.0	32
1610	0	0.5	huber	3	auto	500	1.0	10
1611	0	0.5	lad	3	auto	100	0.5	7
1612	0	1.0	huber	5	log2	50	0.1	6
1613	0	0.1	lad	10	sqrt	200	0.1	7
1614	0	0.5	huber	10	auto	50	1.0	10
1615	0	0.1	lad	1	sqrt	500	1.0	29
1616	0	0.1	huber	3	log2	50	0.1	5
1617	0	0.1	huber	1	auto	50	1.0	32
1618	0	0.1	huber	10	sqrt	100	0.5	10
1619	0	0.1	lad	5	sqrt	100	0.1	7
1620	0	0.1	lad	1	auto	50	1.0	28
1621	0	0.1	huber	5	auto	100	1.0	10
1622	0	0.5	ls	3	log2	200	1.0	6
1623	0	0.5	ls	1	auto	200	0.5	6
1624	0	0.1	huber	3	sqrt	50	1.0	32
1625	0	0.5	lad	3	sqrt	500	1.0	11
1626	0	0.1	lad	1	sqrt	50	0.5	28
1627	0	0.1	huber	5	log2	50	0.1	6
1628	0	0.1	quantile	10	sqrt	100	0.1	6
1629	0	0.1	ls	3	auto	500	1.0	10
1630	0	0.1	quantile	10	sqrt	500	0.1	6
1631	0	0.1	lad	3	log2	100	1.0	28
1632	0	0.1	ls	3	log2	100	0.5	32
1633	0	0.5	huber	3	log2	50	1.0	10
1634	0	0.5	lad	5	sqrt	200	0.1	6
1635	0	0.5	huber	3	sqrt	200	1.0	5
1636	0	0.1	huber	3	auto	200	0.5	10
1637	0	0.1	lad	1	sqrt	50	0.5	29
1638	0	0.1	lad	5	sqrt	200	0.5	31
1639	0	0.5	ls	3	auto	200	0.1	6
1640	0	0.1	ls	3	log2	100	1.0	10
1641	0	0.5	huber	1	log2	500	0.1	6
1642	0	0.1	huber	3	log2	50	0.5	29
1643	0	0.1	ls	5	sqrt	50	0.5	11
1644	0	0.1	lad	10	sqrt	200	1.0	32
1645	0	0.5	ls	3	sqrt	50	0.1	6
