workerid	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68
A2ML40J7NKUQ5D	NA	-1.0	NA	-1.0	NA	-1.0	NA	NA	NA	0.0	NA	NA	NA	1.0	NA	0.2	NA	1.0	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	-1.5	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	-1.0	NA	NA	NA	NA	NA	1.0	NA	NA
A3SKQVTDNNK58B	0.0	-0.666666666667	2.0	NA	1.0	0.333333333333	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AN1H7SQKQSWS3	1.78571428571	0.6	1.0	-1.0	NA	-1.0	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2T8XWDGOGHMN4	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A33OQJ5NRKXQU3	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3HLCR4YCHJWBI	1.12121212121	NA	1.40740740741	NA	1.33333333333	NA	1.71428571429	1.21739130435	0.928571428571	NA	1.5	1.5	1.2	NA	1.5	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1CUTEZJIWM0UU	-0.9	-1.7	-0.461538461538	-1.8	1.16666666667	-1.5	1.4	1.25	1.16666666667	-1.66666666667	-0.166666666667	-2.0	1.25	-0.666666666667	0.0	-2.0	-1.0	1.0	NA	NA	-1.0	-1.0	NA	NA	1.0	1.0	1.0	1.0	0.0	NA	1.0	-2.0	NA	NA	-2.0	NA	-1.5	NA	NA	1.0	2.0	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	-1.0	-2.0	NA	NA	NA	2.0	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	NA
A3LI0O659I8GFX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	1.0	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA
AST33WVZ5QC05	-1.375	-1.55555555556	-2.0	-1.25	1.0	-0.333333333333	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2ZU1P6UYE1UBU	2.0	0.375	NA	0.0	NA	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0
A32CMQGGTSUK6Z	1.98888888889	1.99090909091	1.94444444444	2.0	2.0	2.0	1.75	NA	NA	2.0	NA	NA	NA	1.0	NA	2.0	NA	NA	2.0	NA	NA	NA	NA	2.0	NA	2.0	1.0	2.0	NA	NA	NA	2.0	2.0	NA	NA	2.0	2.0	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	2.0	-1.0	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	2.0	NA	2.0	1.0	NA	NA	NA	NA	NA	2.0
AKOKJ8MD6ZY5E	1.0	NA	NA	NA	2.0	NA	1.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3I5PTITGTFEBW	NA	2.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1KYU9K4XQFX5D	NA	1.0	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3UNA1HAW38K3Z	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3I3QFIVJZ631	NA	-2.0	NA	NA	NA	-2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A6VQAFNKCFVS7	-1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A340DZFTU1OSQQ	0.843137254902	-1.0	0.90243902439	-1.0	1.0	1.0	0.75	1.0	1.0	NA	1.0	1.0	0.6	1.0	1.0	NA	1.0	1.0	1.0	0.666666666667	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA
AVZ76FUE8VET9	0.666666666667	0.8	1.0	NA	1.5	1.0	1.0	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1I0W3CT6R2DMV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33333333333	NA	NA	-0.333333333333	NA	NA	-1.33333333333	1.33333333333	-0.666666666667	-1.5	NA	NA	-1.2	1.0	1.5	NA	-0.5	NA	NA	-1.5	NA	NA	-1.0	-1.0	-2.0	-1.0	-1.0	1.0	1.0	NA	1.5	1.0	-1.0	0.0	NA	1.0	-0.5	NA	1.0	1.0	NA	-0.5	-2.0	1.0	-2.0	-1.0	1.0	NA	NA	1.0	NA	NA	NA	NA	2.0	2.0	NA	NA	NA
A1Z0KWYFMFVJ3J	NA	NA	NA	-2.0	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3G00Q5JV2BE5G	1.10714285714	0.4	1.97777777778	0.7	0.766666666667	-1.0	1.88	1.72727272727	2.0	-1.0	2.0	2.0	2.0	1.1	1.6	-0.2	0.125	2.0	0.333333333333	1.0	2.0	2.0	1.0	0.2	2.0	0.2	1.8	1.75	-0.666666666667	1.0	0.5	-0.333333333333	0.333333333333	-0.333333333333	0.0	1.5	2.0	1.0	2.0	2.0	2.0	2.0	-1.0	2.0	2.0	2.0	0.5	-1.0	1.5	1.0	1.5	0.0	-1.0	1.0	-1.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	1.0	2.0	2.0	NA	2.0	NA
A2OSXOVZ51O6E7	NA	NA	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3DA07L58SV6EH	NA	2.0	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A7Z37A0OPT9HX	NA	NA	NA	NA	NA	NA	2.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3EYP65V7ADYH6	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A7D960FUPSI75	1.0	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3BMEVFSETVOUR	-1.66666666667	-2.0	NA	-2.0	2.0	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2QQKVIN9R45N6	1.625	-0.6	NA	-1.0	2.0	0.2	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	NA	NA
A35FSDITJLGRC7	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADDZC3QY00IEK	1.0	1.66666666667	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A24A5JN2NMRESK	NA	NA	NA	NA	1.0	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AQL98174U37EF	1.0	NA	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1ANSYNB40OKHX	1.5	-0.5	2.0	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1R4DA1TBLPM96	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A70L26UXLTGLC	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1421I54656YSD	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0	NA	-2.0	NA	NA	-2.0	NA	-1.0	-2.0	NA	NA	NA	2.0	-2.0	-0.666666666667	-2.0	1.0	NA	NA	NA	-2.0	-2.0	-2.0	NA	1.5	-2.0	-2.0	NA	NA	1.5	2.0	-2.0	NA	2.0	NA	NA	NA	-2.0	-2.0	-2.0	NA	-2.0	1.0	-2.0	-1.0	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA
A2OS0VCSQLU3HE	-2.0	-1.5	NA	NA	0.833333333333	-1.66666666667	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2Y8UVZ5AGXE6C	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3F85GUETBBT8C	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2W8PRUWAN6KVP	-0.6	-1.83333333333	NA	-1.66666666667	NA	NA	1.0	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2O4BMT4182ER5	NA	0.0	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2FW5R5L3JTW9A	NA	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A16G716K9428HM	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1Z7WT01G55LDC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1C0KXCNGQ1PMR	-0.5	1.0	NA	NA	-0.333333333333	-1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1XLSHGIE8DRF0	0.333333333333	1.0	NA	NA	1.0	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3GK90X2QOFR53	-0.918367346939	NA	0.888888888889	NA	-0.272727272727	NA	0.909090909091	0.52	1.0	NA	0.25	-0.785714285714	0.666666666667	0.0	0.428571428571	NA	0.5	NA	-1.0	-1.5	-0.5	NA	NA	-1.0	1.0	-1.0	0.5	NA	NA	NA	NA	-2.0	NA	-1.0	-2.0	-1.0	-1.0	-2.0	NA	-1.0	1.0	NA	-1.0	NA	1.0	1.0	NA	-1.0	-1.0	-1.0	-1.0	-2.0	NA	-1.0	-1.0	-2.0	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA
A56E6Z0KH4WGZ	0.7	-1.2	NA	-0.5	1.0	-1.0	2.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3KCUB6P3IE8NL	NA	-2.0	NA	0.333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	NA	NA	NA	NA	1.33333333333	NA	NA	0.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	-1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0	-2.0	NA	NA	NA	-2.0	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AD8ZUKPJT9E6	NA	NA	1.0	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AL49DDQNUF01M	-0.933333333333	-1.67692307692	-0.222222222222	-1.85714285714	0.666666666667	-1.72222222222	-0.5	NA	2.0	-1.85714285714	NA	NA	NA	NA	NA	1.0	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	NA	NA
A2JZQHB8N6LS7T	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1845VY68OGOOM	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1GXPNXDLMT0QB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33333333333	NA	NA	NA	NA	NA	NA	0.0	1.0	NA	NA	NA	-1.6	NA	NA	NA	NA	NA	NA	-1.5	NA	NA	-1.66666666667	-2.0	-2.0	NA	-2.0	-1.0	2.0	NA	NA	1.0	NA	0.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0	NA	NA	NA	NA	NA	2.0	NA	NA	NA
AIYGT8I9PZ9CC	NA	NA	NA	NA	NA	-1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AJ55TUGSGBZNU	2.0	NA	NA	NA	2.0	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2GZ3CR4Z02IA4	2.0	1.2	NA	2.0	1.75	2.0	2.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
