hitid	hittypeid	packageName	permission	purpose	comfortScore
3GL25Y6843UC130GZ1B3VF7J2S0MXA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.panapstudio.mojitsunagifree	BLUETOOTH	SOCIAL_GAMING	0.7894736842105263
30OITAWPBQ308TH75OPCN7D5AEQH9B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pandora.android	BLUETOOTH	INTERNAL	1.2727272727272727
33IXYHIZB5IDOZ56UE2RSH8ECSP2EP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pandora.android	READ_PHONE_STATE	INTERNAL	-0.2857142857142857
3JYPJ2TAYI81MK68RNX96C17Z3VPFG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.picsart.studio	ACCESS_FINE_LOCATION	INTERNAL	0.3
32LAQ1JNT9POXUW53T1SXM372IETUP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.playphone.zombiemission	SEND_SMS	SNS	-0.4
3126F2F5F839G66CWCD3OUG7RR0PE0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pnc.ecommerce.mobile	CAMERA	DEVELOPMENT_AID	1.65
33EEIIWHK77BITTDRFH2O3U3WIOQVX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pnc.ecommerce.mobile	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	0.9
3ACRLU860NE7CC52D7V2TABI6Y1EB2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.popularapp.periodcalendar	GET_ACCOUNTS	INTERNAL	0.85
33NKDW9FFXIZSHOPMCHPSJ274PCXC1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	READ_PHONE_STATE	INTERNAL	0.1
34F34TZU7WZLZFRY8FDIPXL6H0L2JA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	READ_CONTACTS	INTERNAL	0.3
3KTZHH2ONIFMM2Z8RTZBFGQQ7U7M80	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.qihoo.security	CAMERA	INTERNAL	0.6
3AXFSPQOYQY5093AWASP9GFVUT8JFB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rastergrid.game.pocketsoccer	ACCESS_COARSE_LOCATION	SOCIAL_GAMING	-0.05
3P0I4CQYVY7LC6G22CUUL0IHOQ8WO5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.redbull.RedBullAugmentedRacingReloaded	CAMERA	GAME_ENGINE	0.35
3D7VY91L65X5O0XFU5JL6IGRF0SMBZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.roidapp.photogrid	ACCESS_COARSE_LOCATION	INTERNAL	0.3684210526315789
3BDORL6HKKDFVL2DDDBX31GJ2T1CRZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.75
3EHVO81VN5LIJOEC1BAJ81VMC22H12	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	READ_PHONE_STATE	INTERNAL	-0.5789473684210527
3XDSWAMB22SFJKND0YMXYB6E67ZCQY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirds	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.8
3ICOHX7ENCB6SP2SFRYD9TFZFU50E3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	READ_PHONE_STATE	INTERNAL	-0.55
3T6EIBTM9LOZ3PJYROTK2G1L2PAAAB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5
3YLPJ8OXX8DWXDBATXB79LQJB0NX4R	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsrio	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.55
31ANT7FQN82H76FV2YCVBR83OI85H9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	READ_PHONE_STATE	INTERNAL	-0.3684210526315789
3PUV2Q8SV442K6R2HCKINSTX5ASDBB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5
3VO4XFFP15M973SH9HEMIPE05ZQ7QO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsseasons	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.6
33K3E8REWWVXGEYC501KQX6ODMJX8Y	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7
3AJA9FLWSCY95YJ4ES7PXF0VCDSIF0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.65
3VDVA3ILIDF4JSJ1H5S1N1JLX2QG13	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	INTERNAL	-0.1
3UV0D2KX1MJFXRKPT35L3EQCCWPF4N	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sbs.lamusica	SEND_SMS	UTILITY	-1.6153846153846154
3D5G8J4N5A4OA9L58JBXT85QGPNTVE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sds.android.ttpod	ACCESS_COARSE_LOCATION	SNS	-0.4444444444444444
3T2EL38U0MK3MIY8RUIKCOROCTWQX0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sds.android.ttpod	ACCESS_FINE_LOCATION	SNS	-0.36363636363636365
3V7ICJJAZAGPKA89O1JPKOZRXYR4BO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seven.integral.Z7	AUTHENTICATE_ACCOUNTS	SNS	-0.35
3DIIW4IV8PVZ7IMFUBB66B34OZSI4A	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seventeenbullets.android.island	READ_PHONE_STATE	INTERNAL	-0.6
3IHWR4LC7DD0QJ9H6E1JNNJ9P9FI8J	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.seventeenbullets.android.island	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6
3AXFSPQOYQY5093AWASP9GFVQ4QFJ7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	AUTHENTICATE_ACCOUNTS	INTERNAL	0.55
3B0MCRZMBRUDDXV25QTEI6FB19IPPJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	ACCESS_FINE_LOCATION	INTERNAL	-0.25
3BA7SXOG1JQDJIC0W1VS1FK0DH68RA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	CAMERA	INTERNAL	1.3157894736842106
3G4VVJO6PZGC26YMSYO6MPTC7ZCPKI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	READ_CONTACTS	INTERNAL	0.8421052631578947
3GVPRXWRPHUWQ54YW99D9NNEEP9I7W	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	ACCESS_FINE_LOCATION	UTILITY	0.05
3HEM8MA6H9CYD9WH5383IB5L654PQA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	READ_PHONE_STATE	INTERNAL	0.15
3JVP4ZJHDPSI8U4EBAO4U8DR7NCI0U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	SEND_SMS	INTERNAL	-0.3684210526315789
3PKVGQTFIHKSYO3I95TM0S826W9RY7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	GET_ACCOUNTS	INTERNAL	1.05
3S1L4CQSFX5UZG0624FCGHCC0HWAFM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sgiggle.production	RECORD_AUDIO	INTERNAL	1.1578947368421053
306W7JMRYYYQ3BVB049210FWVV48BY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	INTERNAL	0.5
37J05LC5AXJ82PPE54XZLGCADF2DJX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	RECORD_AUDIO	UTILITY	1.5833333333333333
3D42WVSDH8VVVYY9IATSJ3UJ38ZFY1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	GET_ACCOUNTS	INTERNAL	1.1818181818181819
3FO95NVK5C0V22R9AZ1XI6K1OZ5RSW	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.375
3NSCTNUR2ZN2XJ7HWS23U5LZABA5A1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.4
3PN6H8C9R4QX1WMABYKMSH9RNS7ADD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.36363636363636365
3QGHA0EA0J01TCRTY7P8FGIID26BWF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	RECORD_AUDIO	INTERNAL	1.6923076923076923
3VMHWJRYHVG6VT8ZDE7Q0PNA124XFC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	READ_PHONE_STATE	INTERNAL	-0.07692307692307693
3WA2XVDZEMH160O7HGEUIUPQSXQE6H	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.shazam.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.6
35U0MRQMUJ78XHGXC2PYZYZ3D05OVK	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6470588235294118
373L46LKP76GGVVOXLJMPT70Y06KJD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	GET_ACCOUNTS	INTERNAL	0.35294117647058826
3VJ4PFXFJ37JIYXWXTAB2HDFACSUA2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.sirma.mobile.bible.android	READ_PHONE_STATE	TARGETED_ADS	-0.9411764705882353
30Z7M1Q8UYKLK1QJUQ966PVQDDJA85	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	RECORD_AUDIO	INTERNAL	1.3333333333333333
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	UTILITY	0.8333333333333334
37J05LC5AXJ82PPE54XZLGCAER9DJT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	MANAGE_ACCOUNTS	INTERNAL	1.0526315789473684
37NXA7GVST60RWD0ZA967HV9INILV2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	INTERNAL	0.3888888888888889
3D3B8GE892RSLAFVO1XHWGFWW50P9O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	AUTHENTICATE_ACCOUNTS	INTERNAL	1.1176470588235294
3E6L1VR4XWMTCEO3CRY00CAQ4Y56FR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	CAMERA	INTERNAL	1.8333333333333333
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.058823529411764705
3LB1BGHFL2W5E3GADUYH079KUH6TYM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	READ_CONTACTS	INTERNAL	1.105263157894737
3TD33TP5DL24MZOQX2TGXRLRLJ3BA4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	BLUETOOTH	INTERNAL	1.0588235294117647
3TKSOBLOHLG959TI3GTCS25X31OBBZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.skype.raider	GET_ACCOUNTS	INTERNAL	1.2777777777777777
37J05LC5AXJ82PPE54XZLGCAIGSJD0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.socialquantum.acityint	READ_PHONE_STATE	PAYMENT	-0.6
3U74KRR67MLB24CW6SP6JRBDUMLTNX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.softcube.dadsday	SEND_SMS	TARGETED_ADS	-0.7777777777777778
33N1S8XHHML4A9E67XGQ88ZRCH2Z1B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.softcube.screens	SEND_SMS	TARGETED_ADS	-0.5
3XD2A6FGFNUPY2VNGI1BRLK7NER9SQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.speaktoit.assistant	BLUETOOTH	MOBILE_ANALYTICS	0.7
3UY4PIS8QRLATK0N495WDLSI23V1NX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.spinmaster.techdeck	CAMERA	GAME_ENGINE	0.9473684210526315
3O0M2G5VC626WHTCQH5TTI419YO49E	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.splashpadmobile.battery	SEND_SMS	TARGETED_ADS	-0.65
3UOMW19E6D6QQY4FG6YU00BNBQ35C0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.supercell.clashofclans	READ_PHONE_STATE	INTERNAL	-0.25
3RHLQY6EDT4IZ76T2XAVFENRWUKD43	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.supercell.hayday	READ_PHONE_STATE	INTERNAL	-0.5
33NKDW9FFXIZSHOPMCHPSJ274PDCXH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	CAMERA	INTERNAL	1.4736842105263157
3PKJ68EHDNWPE5UGR0GPC1R86RLHJ5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367
3PR3LXCWSFZXUJHMAS7YQT1ZYCRX9I	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.631578947368421
3WYZV0QBFJDGICWJ8CLUHZWPM4CXBU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.surpax.ledflashlight.panel	READ_PHONE_STATE	INTERNAL	-0.6842105263157895
33IXYHIZB5IDOZ56UE2RSH8EGH7E21	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tatem.robosockets	SEND_SMS	SOCIAL_GAMING	-0.5
391FPZIE4CMYSL5A3ZK3J30JROQHUA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.bakerystory	READ_PHONE_STATE	SECONDARY_MARKET	-0.95
3DQYSJDTYLBEPF83I3NKI72ATQEXE1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.restaurantstory	READ_PHONE_STATE	SECONDARY_MARKET	-0.8
3YOAVL4CA0HL28BPUFZS666UO1CZ4O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.teamlava.restaurantstory	GET_ACCOUNTS	SECONDARY_MARKET	-0.7
36U4VBVNQODBHFJDZ4WXX72PA8YRU9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	ACCESS_FINE_LOCATION	INTERNAL	0.05263157894736842
3BC9H1KCYUCX6KK48Z3SNRGJYBOWYF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	READ_CONTACTS	INTERNAL	0.6
3BJKPTD2QCCWH24OZZ6NSBGNRURRTI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	READ_PHONE_STATE	INTERNAL	0.0
3DFYDSXB2W0UJR00RZNOVGGY0R4JU9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	GET_ACCOUNTS	INTERNAL	0.631578947368421
3L7SUC0TTUU44DU5WPMWM1K8OWVM0D	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	CAMERA	INTERNAL	1.2
3OEWW2KGQJBM30GBLHP4TCTWDLJDOC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	MANAGE_ACCOUNTS	INTERNAL	0.8947368421052632
3TFJJUELSHPYR1LSYNWW2T8BRGC2CW	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	ACCESS_COARSE_LOCATION	INTERNAL	-0.1
3UL5XDRDNCJOEVE2ZUIPYEF4LZI58U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	AUTHENTICATE_ACCOUNTS	INTERNAL	0.8
3YLTXLH3DF6L0GXEMDL99XDKFI8PHE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	RECORD_AUDIO	INTERNAL	1.1
3ZQX1VYFTD5AM5KK49EO7KFV2UM8O1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	BLUETOOTH	INTERNAL	1.35
38DCH97KHH22RYTJAQ3JLFJ91VNJQB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tommmi.freedjsoftware	RECORD_AUDIO	DEVELOPMENT_AID	-0.08333333333333333
3YLTXLH3DF6L0GXEMDL99XDKJ7SPHG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tommmi.freedjsoftware	READ_PHONE_STATE	DEVELOPMENT_AID	-1.3333333333333333
34R3P23QHS1BKPUFYZZ41RLGC41HW9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tripadvisor.tripadvisor	MANAGE_ACCOUNTS	INTERNAL	0.8947368421052632
3NSM4HLQNRUJDLXW5GNSIGVVFQ9QQ3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tumblr	AUTHENTICATE_ACCOUNTS	INTERNAL	0.10526315789473684
3Y7LTZE0YTMKJ6549LQAJA4ONE6ZUH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tumblr	MANAGE_ACCOUNTS	INTERNAL	1.1
31SIZS5W59FJPMCWIVCSN6507NSRQ4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	ACCESS_FINE_LOCATION	INTERNAL	0.15
39I4RL8QGJHZBNBVOTTL6Z2POMCH4F	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	READ_CONTACTS	INTERNAL	0.3
39O0SQZVJN79J47HMW3MNFO52X17RN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	MANAGE_ACCOUNTS	INTERNAL	1.3157894736842106
3KQC8JMJGCSETRSROFO2WUAJAMGH3U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	GET_ACCOUNTS	INTERNAL	1.1
3RZS0FBRWKAUJ8MY0L78Y6G42Q3PC5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	READ_PHONE_STATE	INTERNAL	0.25
3VEI3XUCZRXYPABHIIX3N1FQ2R6RPD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.85
38XPGNCKHT04TO6FTIAPL0TY0QD4V0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twoo	ACCESS_COARSE_LOCATION	UTILITY	1.15
3DGDV62G7O9HLQUW3SI2MT7IUOG2PH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.ubercab	ACCESS_COARSE_LOCATION	PAYMENT	0.9
3H6W48L9F4P3X6S3HC79A0N7YV4WPM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-1.15
3IVKZBIBJ09ID8D6EUP342IV6R5HSU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	RECORD_AUDIO	DEVELOPMENT_AID	-1.263157894736842
3JYPJ2TAYI81MK68RNX96C173SFPFI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	CAMERA	DEVELOPMENT_AID	-0.6
3PR3LXCWSFZXUJHMAS7YQT1Z2TT9XY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	READ_PHONE_STATE	DEVELOPMENT_AID	-1.0526315789473684
30UZJB2POHC2DY8WNDNT7X7T5DQ532	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	ACCESS_FINE_LOCATION	INTERNAL	0.45
31KSVEGZ34SO9J8IU4BYFVNMVO9WRD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	GET_ACCOUNTS	INTERNAL	0.85
32ZCLEW0BZKHRMS4ADOULATZSACJPD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	RECORD_AUDIO	INTERNAL	1.105263157894737
3G57RS03HH5DSGCDJD9OON21ZZQ25O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	BLUETOOTH	INTERNAL	1.2
3M67TQBQQHOLY69TZIFK6LQ1XJ1A9U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_PHONE_STATE	INTERNAL	0.15
3PA41K45VN4O7RR294ZXIKOQ1FD7PV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_CONTACTS	INTERNAL	0.6
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_PHONE_STATE	UTILITY	0.8
3R868ACW4SC1EO49PG1TFV3XAH2GZR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	MANAGE_ACCOUNTS	INTERNAL	1.2222222222222223
32XN26MTXZJKYVCKWDLHMO5JOR60LQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	RECORD_AUDIO	INTERNAL	0.75
34D9ZRXCYRU33L5S8OFBNGVRP7PSAM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_CONTACTS	INTERNAL	0.4
37VUR2VJ6APR2G3WFJWIXAY6ZAXC1O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_PHONE_STATE	INTERNAL	-0.3157894736842105
3E6L1VR4XWMTCEO3CRY00CAQ3MXF63	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_CONTACTS	UTILITY	-0.15789473684210525
3E9ZFLPWOYSQ5KAPEMDB3M02HUWXI3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	GET_ACCOUNTS	INTERNAL	0.5
3IVEC1GSLPZEAU92PBD4KEB1OIZJ1D	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_PHONE_STATE	UTILITY	0.2631578947368421
3RKHNXPHGWWPUB6I9KN0WVGBFG5KUA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.65
3VJ4PFXFJ37JIYXWXTAB2HDFA4BAUL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	MANAGE_ACCOUNTS	INTERNAL	0.6470588235294118
3W1K7D6QSBH5N7WY9U9FEKC0U4ABZ5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	CAMERA	INTERNAL	0.95
309D674SHZLSFELOHGP73MBFPB8CB9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wantu.activity	ACCESS_FINE_LOCATION	SNS	0.05263157894736842
39WSF6KUV2LRV6UBHC0OZUBHHM4EO8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wantu.activity	ACCESS_COARSE_LOCATION	SNS	0.5263157894736842
36D1BWBEHN1B0NXJBCQA5PDNLUFM2X	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	READ_CONTACTS	INTERNAL	0.05263157894736842
386T3MLZLNVPJOS12OCDHJJD4R7084	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	RECORD_AUDIO	INTERNAL	0.631578947368421
3EHIMLB7F7Z0UOYX0WJYNBIUQ88H8M	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	ACCESS_FINE_LOCATION	INTERNAL	1.263157894736842
3EHVO81VN5LIJOEC1BAJ81VMGRM1HO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.webkey	SEND_SMS	DEVELOPMENT_AID	-0.15
3Y3N5A7N4G9118QQ4XX5ETES4YUMYG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whaleshark.retailmenot	BLUETOOTH	UTILITY	0.9
31S7M7DAGGQLE49BUF9R6Z7OL22LTM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	READ_CONTACTS	INTERNAL	0.8
3CMV9YRYP31R01D6ILVN4TKFN0BJLF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	RECORD_AUDIO	INTERNAL	1.4
3H6W48L9F4P3X6S3HC79A0N7U6LWPL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	SEND_SMS	INTERNAL	0.1
3IHWR4LC7DD0QJ9H6E1JNNJ9QLN8I6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	CAMERA	INTERNAL	1.35
3IYI9285WS0YXXJ0582O1AUSTRYCJT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	ACCESS_FINE_LOCATION	INTERNAL	0.0
3X55NP42EOG668QF7SW753CAWDQP37	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	GET_ACCOUNTS	INTERNAL	0.75
3X878VYTIEICGE28V13S6QAMZ9QF70	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	AUTHENTICATE_ACCOUNTS	INTERNAL	1.05
3XBYQ44Z6P41PYLAYTGTFAO4J96TWN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	READ_PHONE_STATE	INTERNAL	0.2
3J6BHNX0U9SCZLM9CJBEI0OH7KCNKL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wooga.diamonddash	GET_ACCOUNTS	INTERNAL	0.15
3WRAAIUSBJZBZ2RR2YLYMOCJ3AJXA2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wooga.diamonddash	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.55
3R868ACW4SC1EO49PG1TFV3XE6RGZY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.xvalue.androtoolkit	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-0.6
344M16OZKIF9DLUZGX0BK5BCRCZENT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.xz.nc	SEND_SMS	SECONDARY_MARKET	-0.4
3JUDR1D0D6R2L2VB35XRMYXSZK22Q8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.im	MANAGE_ACCOUNTS	INTERNAL	1.1
