	workerid	packageName	permission	comfortScore
994	A18TXM6GMU1411	com.uken.android.villains	READ_PHONE_STATE	1.0
995	A18TXM6GMU1411	com.viber.voip	READ_PHONE_STATE	2.0
996	A18TXM6GMU1411	com.vkontakte.android	READ_CONTACTS	2.0
997	A18TXM6GMU1411	com.westriversw.svsm	READ_PHONE_STATE	-2.0
998	A18TXM6GMU1411	com.zynga.words	ACCESS_FINE_LOCATION	-2.0
999	A18TXM6GMU1411	game.destiniaeng	READ_PHONE_STATE	-1.0
1000	A18TXM6GMU1411	mmapps.mirror.free	CAMERA	2.0
1001	A18TXM6GMU1411	net.sjang.sail	ACCESS_FINE_LOCATION	-1.0
1002	A18TXM6GMU1411	net.sjang.sail	READ_PHONE_STATE	1.0
1003	A18TXM6GMU1411	org.invictus.froggyjumpx	READ_PHONE_STATE	-1.0
1004	A18TXM6GMU1411	smartteam.fishingmaster.lite.en	READ_PHONE_STATE	-1.0
1005	A18TXM6GMU1411	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	-2.0
1006	A18TXM6GMU1411	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	0.0
1007	A18WRW8BXFJT7U	com.kaosu.i.battery.ppochi	BLUETOOTH	-1.0
1008	A193ZD3ZQRDBFP	meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	1.0
1009	A194E79BDFEZIU	com.androcheck.facedet	CAMERA	1.0
1010	A194E79BDFEZIU	com.bruellaffe	READ_PHONE_STATE	-1.0
1011	A194E79BDFEZIU	com.uken.android.novawars	READ_PHONE_STATE	1.0
1012	A19887HPPXDM09	com.allocine.androidapp	ACCESS_FINE_LOCATION	2.0
1013	A19887HPPXDM09	com.blue.fox.scannerradio	READ_PHONE_STATE	1.0
1014	A19887HPPXDM09	com.cracked.android.lite	ACCESS_FINE_LOCATION	1.0
1015	A19887HPPXDM09	com.gjmatw.android.app	ACCESS_FINE_LOCATION	-1.0
1016	A19887HPPXDM09	com.gridmob.android.funnycall	READ_PHONE_STATE	2.0
1017	A19887HPPXDM09	com.nvidia.tegrazone	GET_ACCOUNTS	1.0
1018	A19887HPPXDM09	com.outfit7.talkingpierrefree	READ_PHONE_STATE	1.0
1019	A19887HPPXDM09	com.thechive	ACCESS_FINE_LOCATION	1.0
1020	A19887HPPXDM09	com.visva.paintshop	READ_PHONE_STATE	-2.0
1021	A19887HPPXDM09	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	-1.0
1022	A19887HPPXDM09	net.eclerstudios.thewhipsoundapp	READ_PHONE_STATE	-1.0
1023	A19887HPPXDM09	net.tsunamisoft.fanmusic	READ_PHONE_STATE	-2.0
1024	A198SS8SV0LWKB	net.zedge.android	READ_CONTACTS	-2.0
1025	A198SS8SV0LWKB	vStudio.Android.Camera360	READ_PHONE_STATE	-1.0
1026	A19R3D03IAUCLU	com.burrotech.scan2pdf	CAMERA	2.0
1027	A19R3D03IAUCLU	com.playtales.en.hanselygretel	READ_PHONE_STATE	2.0
1028	A19RUEYADULHZN	com.androcheck.facedet	CAMERA	2.0
1029	A19RUEYADULHZN	jp.kmkz.android.wifimap	ACCESS_FINE_LOCATION	-1.0
1030	A19XMRUYE6ILIR	com.com2us.caligofree	ACCESS_FINE_LOCATION	2.0
1031	A19XMRUYE6ILIR	com.com2us.caligofree	READ_PHONE_STATE	1.0
1032	A1A2PYJ7XUSTM0	com.geogame.event	ACCESS_FINE_LOCATION	1.0
1033	A1A2PYJ7XUSTM0	com.socialnmobile.hd.flashlight	CAMERA	2.0
1034	A1A7O3TW2O0TPM	com.protoscomunicaciones.localizamovil	ACCESS_FINE_LOCATION	-2.0
1035	A1ANSYNB40OKHX	br.com.jera.vikings	READ_PHONE_STATE	1.0
1036	A1ANSYNB40OKHX	com.droidhen.game.speedhiker	READ_PHONE_STATE	-1.0
1037	A1ANSYNB40OKHX	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	-1.0
1038	A1ANSYNB40OKHX	com.rixment.game.rocketcraze	READ_PHONE_STATE	1.0
1039	A1ANSYNB40OKHX	com.tapjoy.tapdefense	READ_PHONE_STATE	2.0
1040	A1ANSYNB40OKHX	com.tgb.nationsatwar	GET_ACCOUNTS	2.0
1041	A1ANSYNB40OKHX	org.invictus.froggyjumpx	READ_PHONE_STATE	-1.0
1042	A1ANSYNB40OKHX	ru.aeradev.games.clumpsball	READ_PHONE_STATE	-1.0
1043	A1B9Y0HDINSM1H	com.bestcoolfungames.antsmasher	ACCESS_FINE_LOCATION	-1.0
1044	A1B9Y0HDINSM1H	com.halfbrick.fruitninjafree	READ_PHONE_STATE	-1.0
1045	A1B9Y0HDINSM1H	com.magmamobile.game.mousetrap	READ_PHONE_STATE	-1.0
1046	A1B9Y0HDINSM1H	com.nordcurrent.Games101	READ_PHONE_STATE	-1.0
1047	A1BI7SPDU7FS1X	com.Conquer3.Kingdoms.game.good.haha	GET_ACCOUNTS	-1.0
1048	A1BI7SPDU7FS1X	com.Conquer3.Kingdoms.game.good.haha	READ_PHONE_STATE	-1.0
1049	A1BI7SPDU7FS1X	com.asobimo.celes_gp_en	READ_PHONE_STATE	1.0
1050	A1BI7SPDU7FS1X	com.com2us.ovenbreak.normal.freefull.google.global.android.common	READ_PHONE_STATE	2.0
1051	A1BI7SPDU7FS1X	com.dedalord.runningfred	READ_PHONE_STATE	1.0
1052	A1BI7SPDU7FS1X	com.dooub.shake.sjshake	READ_PHONE_STATE	-2.0
1053	A1BI7SPDU7FS1X	com.gamecircus.PrizeClaw	READ_PHONE_STATE	1.0
1054	A1BI7SPDU7FS1X	com.gameinsight.kingdom	GET_ACCOUNTS	-1.0
1055	A1BI7SPDU7FS1X	com.gameinsight.myclinic	READ_PHONE_STATE	-1.0
1056	A1BI7SPDU7FS1X	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	-1.0
1057	A1BI7SPDU7FS1X	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	1.0
1058	A1BI7SPDU7FS1X	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	-1.0
1059	A1BI7SPDU7FS1X	com.sixwaves.strikefleetomega	READ_PHONE_STATE	1.0
1060	A1BQEQF6HBD4OZ	com.gameinsight.kingdom	GET_ACCOUNTS	-2.0
1061	A1BQEQF6HBD4OZ	com.magmamobile.game.soccer	READ_PHONE_STATE	-1.0
1062	A1BXTQCZADJI4V	com.teachersparadise.groovyscratchdraw	READ_PHONE_STATE	-1.0
1063	A1BY04BWSZTFGX	meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	2.0
1064	A1C0KXCNGQ1PMR	ch.xot.droid_catcher	ACCESS_FINE_LOCATION	-1.0
1065	A1C0KXCNGQ1PMR	com.bighand.android	READ_PHONE_STATE	1.0
1066	A1C0KXCNGQ1PMR	com.clinkybot.geodroid0	ACCESS_FINE_LOCATION	2.0
1067	A1C0KXCNGQ1PMR	com.jointhearmy	ACCESS_FINE_LOCATION	-2.0
1068	A1C0KXCNGQ1PMR	com.repsis.android.tapdroid	READ_PHONE_STATE	1.0
1069	A1C0KXCNGQ1PMR	com.softetic.plp.bam.demo	READ_PHONE_STATE	1.0
1070	A1C0KXCNGQ1PMR	com.thomson.pediatrics	READ_PHONE_STATE	-2.0
1071	A1C0KXCNGQ1PMR	de.prog.frog.mekka_ad	ACCESS_FINE_LOCATION	-1.0
1072	A1C0KXCNGQ1PMR	fingercms.tw.com.deeplet	RECORD_AUDIO	1.0
1073	A1C4H7A7447AEI	ar.com.ps3argentina.trophies	GET_ACCOUNTS	1.0
1074	A1C4H7A7447AEI	com.Ama.PanicFlightFree	READ_PHONE_STATE	1.0
1075	A1C4H7A7447AEI	com.er.popularfunny	READ_PHONE_STATE	1.0
1076	A1C4H7A7447AEI	com.er.scary	READ_PHONE_STATE	-1.0
1077	A1C4H7A7447AEI	com.favoritemedium	ACCESS_FINE_LOCATION	2.0
1078	A1C4H7A7447AEI	com.favoritemedium	READ_PHONE_STATE	1.0
1079	A1C4H7A7447AEI	com.frimastudio.android.SpaceShooter	READ_PHONE_STATE	-1.0
1080	A1C4H7A7447AEI	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	-1.0
1081	A1C4H7A7447AEI	com.myxer.android	READ_PHONE_STATE	-1.0
1082	A1C4H7A7447AEI	com.outfit7.talkinggina	READ_PHONE_STATE	-1.0
1083	A1C4H7A7447AEI	com.sensacine.android	ACCESS_FINE_LOCATION	2.0
1084	A1C4H7A7447AEI	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	-2.0
1085	A1C4H7A7447AEI	pl.redefine.ipla	READ_PHONE_STATE	1.0
1086	A1C57DJF1HCR3Q	com.UCMobile.intl	ACCESS_FINE_LOCATION	-2.0
1087	A1C57DJF1HCR3Q	com.avast.android.mobilesecurity	READ_PHONE_STATE	-1.0
1088	A1C57DJF1HCR3Q	com.badoo.mobile	READ_PHONE_STATE	-1.0
1089	A1C57DJF1HCR3Q	com.bbm	ACCESS_FINE_LOCATION	-1.0
1090	A1C57DJF1HCR3Q	com.google.android.apps.translate	GET_ACCOUNTS	-1.0
1091	A1C57DJF1HCR3Q	com.pandora.android	READ_PHONE_STATE	1.0
1092	A1C57DJF1HCR3Q	com.popularapp.periodcalendar	GET_ACCOUNTS	1.0
1093	A1C57DJF1HCR3Q	com.rovio.angrybirds	READ_PHONE_STATE	-2.0
1094	A1C57DJF1HCR3Q	com.shazam.android	GET_ACCOUNTS	1.0
1095	A1C57DJF1HCR3Q	com.waze	RECORD_AUDIO	1.0
1096	A1C57DJF1HCR3Q	com.zynga.words	READ_CONTACTS	-1.0
1097	A1C57DJF1HCR3Q	me.pou.app	RECORD_AUDIO	2.0
1098	A1CD4W0F9NGGLK	com.ms.coupleobserver	ACCESS_FINE_LOCATION	2.0
1099	A1CGUFW3R6M234	atticlab.whip	READ_PHONE_STATE	2.0
1100	A1CGUFW3R6M234	bnw.project.wallpaper.buddycons	READ_PHONE_STATE	2.0
1101	A1CGUFW3R6M234	br.com.jera.vikings	ACCESS_FINE_LOCATION	2.0
1102	A1CGUFW3R6M234	by.istin.android.kinobaza	READ_PHONE_STATE	2.0
1103	A1CGUFW3R6M234	com.allocine.androidapp	ACCESS_FINE_LOCATION	2.0
1104	A1CGUFW3R6M234	com.allocine.androidapp	READ_PHONE_STATE	2.0
1105	A1CGUFW3R6M234	com.alpha_aps.naked_scanner	ACCESS_FINE_LOCATION	2.0
1106	A1CGUFW3R6M234	com.alpha_aps.naked_scanner	READ_PHONE_STATE	2.0
1107	A1CGUFW3R6M234	com.animoca.prettyPetSalonSeasons	READ_PHONE_STATE	2.0
1108	A1CGUFW3R6M234	com.artofbytes.gravedefence.hd.free	READ_PHONE_STATE	2.0
1109	A1CGUFW3R6M234	com.berobo.android.scanner	READ_PHONE_STATE	2.0
1110	A1CGUFW3R6M234	com.binomed.showtime	ACCESS_FINE_LOCATION	2.0
1111	A1CGUFW3R6M234	com.blue.fox.scannerradio	READ_PHONE_STATE	2.0
1112	A1CGUFW3R6M234	com.bobgame.chickenrun2	READ_PHONE_STATE	2.0
1113	A1CGUFW3R6M234	com.bodyfitness.health.bnht	READ_PHONE_STATE	2.0
1114	A1CGUFW3R6M234	com.breakapps.breakdotcom	ACCESS_FINE_LOCATION	2.0
1115	A1CGUFW3R6M234	com.buzztime.android.mobileplaymaker	ACCESS_FINE_LOCATION	2.0
1116	A1CGUFW3R6M234	com.com2us.inotia3.normal.freefull.google.global.android.common	READ_PHONE_STATE	2.0
1117	A1CGUFW3R6M234	com.directv.dvrscheduler	READ_PHONE_STATE	2.0
1118	A1CGUFW3R6M234	com.dreamcortex.talkingPet_android	READ_PHONE_STATE	2.0
1119	A1CGUFW3R6M234	com.dreamfabpapaya.savingyello	READ_PHONE_STATE	2.0
1120	A1CGUFW3R6M234	com.droidhen.game.speedhiker	READ_PHONE_STATE	1.0
1121	A1CGUFW3R6M234	com.er.popularfunny	READ_PHONE_STATE	2.0
1122	A1CGUFW3R6M234	com.favoritemedium	ACCESS_FINE_LOCATION	2.0
1123	A1CGUFW3R6M234	com.favoritemedium	GET_ACCOUNTS	2.0
1124	A1CGUFW3R6M234	com.favoritemedium	READ_PHONE_STATE	2.0
1125	A1CGUFW3R6M234	com.feelingtouch.bugswar	READ_PHONE_STATE	2.0
1126	A1CGUFW3R6M234	com.feelingtouch.dragon.ice	READ_PHONE_STATE	2.0
1127	A1CGUFW3R6M234	com.fingersoft.nightvisioncamera	CAMERA	2.0
1128	A1CGUFW3R6M234	com.fingersoft.nightvisioncamera	READ_PHONE_STATE	2.0
1129	A1CGUFW3R6M234	com.fivemobile.cineplex	ACCESS_FINE_LOCATION	2.0
1130	A1CGUFW3R6M234	com.forrestheller.trippingfest.free	ACCESS_FINE_LOCATION	2.0
1131	A1CGUFW3R6M234	com.forrestheller.trippingfest.free	READ_PHONE_STATE	2.0
1132	A1CGUFW3R6M234	com.funny.meme	READ_PHONE_STATE	2.0
1133	A1CGUFW3R6M234	com.gameforge.xmobile.war	READ_PHONE_STATE	2.0
1134	A1CGUFW3R6M234	com.gameinsight.crimestory	READ_PHONE_STATE	2.0
1135	A1CGUFW3R6M234	com.gameinsight.funnylovetest	READ_PHONE_STATE	2.0
1136	A1CGUFW3R6M234	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	2.0
1137	A1CGUFW3R6M234	com.glu.android.gunbros_free	READ_PHONE_STATE	2.0
1138	A1CGUFW3R6M234	com.gridmob.android.funnycall	READ_PHONE_STATE	2.0
1139	A1CGUFW3R6M234	com.insasofttech.GhostCam	CAMERA	2.0
1140	A1CGUFW3R6M234	com.insasofttech.GhostCam	READ_PHONE_STATE	2.0
1141	A1CGUFW3R6M234	com.insasofttech.TattooCam	READ_PHONE_STATE	2.0
1142	A1CGUFW3R6M234	com.jackdoit.lockbotfree	READ_PHONE_STATE	2.0
1143	A1CGUFW3R6M234	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	2.0
1144	A1CGUFW3R6M234	com.lavapps.AirTrafficControlLite	READ_PHONE_STATE	2.0
1145	A1CGUFW3R6M234	com.magmamobile.game.soccer	READ_PHONE_STATE	2.0
1146	A1CGUFW3R6M234	com.mindSpringLabs.sithSaber	READ_PHONE_STATE	2.0
1147	A1CGUFW3R6M234	com.mirasoftapps.nudescanner	READ_PHONE_STATE	2.0
1148	A1CGUFW3R6M234	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	2.0
1149	A1CGUFW3R6M234	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	2.0
1150	A1CGUFW3R6M234	com.ms.coupleobserver	ACCESS_FINE_LOCATION	2.0
1151	A1CGUFW3R6M234	com.ms.coupleobserver	GET_ACCOUNTS	1.0
1152	A1CGUFW3R6M234	com.ms.coupleobserver	READ_PHONE_STATE	2.0
1153	A1CGUFW3R6M234	com.murtos.android.peopleofwalmart	READ_PHONE_STATE	2.0
1154	A1CGUFW3R6M234	com.myxer.android	ACCESS_FINE_LOCATION	2.0
1155	A1CGUFW3R6M234	com.myxer.android	READ_CONTACTS	2.0
1156	A1CGUFW3R6M234	com.nurogames.talkingsantalite	READ_PHONE_STATE	2.0
1157	A1CGUFW3R6M234	com.outfit7.talkinggina	READ_PHONE_STATE	2.0
1158	A1CGUFW3R6M234	com.outfit7.tomlovesangelafree	CAMERA	2.0
1159	A1CGUFW3R6M234	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	2.0
1160	A1CGUFW3R6M234	com.pallosalama.dice.free	READ_PHONE_STATE	2.0
1161	A1CGUFW3R6M234	com.pigeon.happybdaycakelite	GET_ACCOUNTS	2.0
1162	A1CGUFW3R6M234	com.pigeon.happybdaycakelite	READ_PHONE_STATE	2.0
1163	A1CGUFW3R6M234	com.red.dino	READ_PHONE_STATE	2.0
1164	A1CGUFW3R6M234	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	2.0
1165	A1CGUFW3R6M234	com.sensacine.android	ACCESS_FINE_LOCATION	2.0
1166	A1CGUFW3R6M234	com.sensacine.android	READ_PHONE_STATE	2.0
1167	A1CGUFW3R6M234	com.smartanuj.jokes	READ_PHONE_STATE	2.0
1168	A1CGUFW3R6M234	com.stream.phd	READ_PHONE_STATE	2.0
1169	A1CGUFW3R6M234	com.stuckpixelinc.epicfail	READ_PHONE_STATE	2.0
1170	A1CGUFW3R6M234	com.stuckpixelinc.funnypics	READ_PHONE_STATE	2.0
1171	A1CGUFW3R6M234	com.stumbleupon.android.app	GET_ACCOUNTS	2.0
1172	A1CGUFW3R6M234	com.teamsoft.falldown	READ_PHONE_STATE	2.0
1173	A1CGUFW3R6M234	com.thechive	ACCESS_FINE_LOCATION	2.0
1174	A1CGUFW3R6M234	com.thechive	READ_PHONE_STATE	2.0
1175	A1CGUFW3R6M234	com.trickybanana.sounds.neod	READ_PHONE_STATE	2.0
1176	A1CGUFW3R6M234	com.tvb.tvbfun	ACCESS_FINE_LOCATION	2.0
1177	A1CGUFW3R6M234	com.twentythreedivide.hsw	READ_PHONE_STATE	2.0
1178	A1CGUFW3R6M234	com.webview.sazucafe	READ_PHONE_STATE	2.0
1179	A1CGUFW3R6M234	com.westriversw.MushroomWar	READ_PHONE_STATE	2.0
1180	A1CGUFW3R6M234	com.xfinity.tv	READ_PHONE_STATE	2.0
1181	A1CGUFW3R6M234	eu.inmite.android.vodafone.vanoce	READ_PHONE_STATE	2.0
1182	A1CGUFW3R6M234	it.sunsea.cartonianimati	ACCESS_FINE_LOCATION	2.0
1183	A1CGUFW3R6M234	it.sunsea.cartonianimati	READ_PHONE_STATE	2.0
1184	A1CGUFW3R6M234	jiangyou4.wallpaper.japan4	ACCESS_COARSE_LOCATION	2.0
1185	A1CGUFW3R6M234	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	2.0
1186	A1CGUFW3R6M234	jiangyou4.wallpaper.japan4	READ_PHONE_STATE	2.0
1187	A1CGUFW3R6M234	mmapps.mirror.free	CAMERA	2.0
1188	A1CGUFW3R6M234	mominis.Generic_Android.Katoombaa_Kitchen_Chaos	READ_PHONE_STATE	2.0
1189	A1CGUFW3R6M234	net.eclerstudios.thewhipsoundapp	READ_PHONE_STATE	2.0
1190	A1CGUFW3R6M234	net.sjang.sail	GET_ACCOUNTS	2.0
1191	A1CGUFW3R6M234	net.sjang.sail	READ_PHONE_STATE	2.0
1192	A1CGUFW3R6M234	net.tsunamisoft.fanmusic	READ_PHONE_STATE	2.0
1193	A1CGUFW3R6M234	org.invictus.froggyjumpx	READ_PHONE_STATE	2.0
1194	A1CGUFW3R6M234	pl.redefine.ipla	READ_PHONE_STATE	2.0
1195	A1CGUFW3R6M234	pl.wp.programtv	READ_PHONE_STATE	2.0
1196	A1CGUFW3R6M234	semsix.fingerprintlovetest	READ_PHONE_STATE	2.0
1197	A1CGUFW3R6M234	talking.toy.teddy.bear	READ_PHONE_STATE	2.0
1198	A1CGUFW3R6M234	vdm.activities	READ_PHONE_STATE	2.0
1199	A1CO67KW9NQ5NV	air.couk.hamzagames.ultimatesmasher	READ_PHONE_STATE	1.0
1200	A1CO67KW9NQ5NV	amep.games.af_final	READ_PHONE_STATE	1.0
1201	A1CO67KW9NQ5NV	com.Ama.PanicFlightFree	ACCESS_FINE_LOCATION	1.0
1202	A1CO67KW9NQ5NV	com.Ama.PanicFlightFree	GET_ACCOUNTS	1.0
1203	A1CO67KW9NQ5NV	com.Ama.PanicFlightFree	READ_PHONE_STATE	-1.0
1204	A1CO67KW9NQ5NV	com.Conquer3.Kingdoms.game.good.haha	GET_ACCOUNTS	2.0
1205	A1CO67KW9NQ5NV	com.Conquer3.Kingdoms.game.good.haha	READ_PHONE_STATE	1.0
1206	A1CO67KW9NQ5NV	com.allocine.androidapp	ACCESS_FINE_LOCATION	2.0
1207	A1CO67KW9NQ5NV	com.androp.cube.dolphin	READ_PHONE_STATE	1.0
1208	A1CO67KW9NQ5NV	com.animoca.prettyPetSalonSeasons	READ_PHONE_STATE	-1.0
1209	A1CO67KW9NQ5NV	com.appmania.ironwars.hd	READ_PHONE_STATE	-1.0
1210	A1CO67KW9NQ5NV	com.appson.blobbyvolley	GET_ACCOUNTS	-1.0
1211	A1CO67KW9NQ5NV	com.asobimo.celes_gp_en	GET_ACCOUNTS	1.0
1212	A1CO67KW9NQ5NV	com.bigbluebubble.fatfree	READ_PHONE_STATE	1.0
1213	A1CO67KW9NQ5NV	com.bobgame.chickenrun2	READ_PHONE_STATE	-1.0
1214	A1CO67KW9NQ5NV	com.bodyfitness.health.bnht	READ_PHONE_STATE	-1.0
1215	A1CO67KW9NQ5NV	com.buzztime.android.mobileplaymaker	ACCESS_FINE_LOCATION	1.0
1216	A1CO67KW9NQ5NV	com.codemonkey.titanturret	READ_PHONE_STATE	1.0
1217	A1CO67KW9NQ5NV	com.codingcaveman.SoloTrial	READ_PHONE_STATE	-1.0
1218	A1CO67KW9NQ5NV	com.com2us.caligofree	ACCESS_FINE_LOCATION	-1.0
1219	A1CO67KW9NQ5NV	com.com2us.caligofree	READ_PHONE_STATE	1.0
1220	A1CO67KW9NQ5NV	com.com2us.minigameparadise.normal.freefull.google.global.android.common	READ_PHONE_STATE	1.0
1221	A1CO67KW9NQ5NV	com.com2us.ovenbreak.normal.freefull.google.global.android.common	READ_PHONE_STATE	0.0
1222	A1CO67KW9NQ5NV	com.dooub.shake.bbshake	READ_PHONE_STATE	1.0
1223	A1CO67KW9NQ5NV	com.dooub.shake.sjshake	READ_PHONE_STATE	1.0
1224	A1CO67KW9NQ5NV	com.droidhen.game.speedhiker	READ_PHONE_STATE	1.0
1225	A1CO67KW9NQ5NV	com.er.popularfunny	READ_PHONE_STATE	-1.0
1226	A1CO67KW9NQ5NV	com.er.scary	READ_PHONE_STATE	-1.0
1227	A1CO67KW9NQ5NV	com.favoritemedium	GET_ACCOUNTS	1.0
1228	A1CO67KW9NQ5NV	com.favoritemedium	READ_PHONE_STATE	1.0
1229	A1CO67KW9NQ5NV	com.feelingtouch.FlyMan	READ_PHONE_STATE	1.0
1230	A1CO67KW9NQ5NV	com.feelingtouch.bugswar	READ_PHONE_STATE	-1.0
1231	A1CO67KW9NQ5NV	com.feelingtouch.dragon.ice	READ_PHONE_STATE	1.0
1232	A1CO67KW9NQ5NV	com.fingersoft.nightvisioncamera	READ_PHONE_STATE	-1.0
1233	A1CO67KW9NQ5NV	com.fivemobile.cineplex	ACCESS_FINE_LOCATION	2.0
1234	A1CO67KW9NQ5NV	com.forrestheller.trippingfest.free	ACCESS_FINE_LOCATION	-1.0
1235	A1CO67KW9NQ5NV	com.fridgecat.android.atiltlite	GET_ACCOUNTS	1.0
1236	A1CO67KW9NQ5NV	com.fridgecat.android.atiltlite	READ_PHONE_STATE	1.0
1237	A1CO67KW9NQ5NV	com.frimastudio.android.SpaceShooter	READ_PHONE_STATE	1.0
1238	A1CO67KW9NQ5NV	com.funny.meme	READ_PHONE_STATE	-1.0
1239	A1CO67KW9NQ5NV	com.gamecircus.PrizeClaw	READ_PHONE_STATE	-1.0
1240	A1CO67KW9NQ5NV	com.gameinsight.enchantedrealm	ACCESS_FINE_LOCATION	-1.0
1241	A1CO67KW9NQ5NV	com.gameinsight.enchantedrealm	READ_PHONE_STATE	1.0
1242	A1CO67KW9NQ5NV	com.gameinsight.funnylovetest	READ_PHONE_STATE	1.0
1243	A1CO67KW9NQ5NV	com.gameinsight.kingdom	READ_PHONE_STATE	0.0
1244	A1CO67KW9NQ5NV	com.gameinsight.myclinic	READ_PHONE_STATE	1.0
1245	A1CO67KW9NQ5NV	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	0.0
1246	A1CO67KW9NQ5NV	com.gamevil.cartoonwars.two.global	READ_PHONE_STATE	0.0
1247	A1CO67KW9NQ5NV	com.gjmatw.android.app	ACCESS_FINE_LOCATION	1.0
1248	A1CO67KW9NQ5NV	com.gotow.hexdefensefree	GET_ACCOUNTS	2.0
1249	A1CO67KW9NQ5NV	com.gridmob.android.funnycall	READ_PHONE_STATE	0.5
1250	A1CO67KW9NQ5NV	com.ielfgame.ironRusher	READ_PHONE_STATE	1.0
1251	A1CO67KW9NQ5NV	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	-1.0
1252	A1CO67KW9NQ5NV	com.lily.times.rabbit1.all	READ_PHONE_STATE	-1.0
1253	A1CO67KW9NQ5NV	com.menueph.entertainment.finger	READ_PHONE_STATE	1.0
1254	A1CO67KW9NQ5NV	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	1.0
1255	A1CO67KW9NQ5NV	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	-1.0
1256	A1CO67KW9NQ5NV	com.miniclip.fraggerfree	READ_PHONE_STATE	-1.0
1257	A1CO67KW9NQ5NV	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	-1.0
1258	A1CO67KW9NQ5NV	com.mobage.ww.a448.TouchHockey_android	GET_ACCOUNTS	-1.0
1259	A1CO67KW9NQ5NV	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	1.0
1260	A1CO67KW9NQ5NV	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	2.0
1261	A1CO67KW9NQ5NV	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	2.0
1262	A1CO67KW9NQ5NV	com.mobileroadie.TaylorSwift	READ_PHONE_STATE	-2.0
1263	A1CO67KW9NQ5NV	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	0.0
1264	A1CO67KW9NQ5NV	com.ms.coupleobserver	ACCESS_FINE_LOCATION	-1.0
1265	A1CO67KW9NQ5NV	com.ms.coupleobserver	READ_PHONE_STATE	2.0
1266	A1CO67KW9NQ5NV	com.myxer.android	ACCESS_FINE_LOCATION	-1.0
1267	A1CO67KW9NQ5NV	com.myxer.android	READ_CONTACTS	-1.0
1268	A1CO67KW9NQ5NV	com.myxer.android	READ_PHONE_STATE	1.0
1269	A1CO67KW9NQ5NV	com.nurogames.talkingsantalite	READ_PHONE_STATE	-1.0
1270	A1CO67KW9NQ5NV	com.outfit7.talkinggina	READ_PHONE_STATE	0.0
1271	A1CO67KW9NQ5NV	com.outfit7.talkingpierrefree	READ_PHONE_STATE	0.0
1272	A1CO67KW9NQ5NV	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	-1.0
1273	A1CO67KW9NQ5NV	com.rixment.game.rocketcraze	READ_PHONE_STATE	-1.0
1274	A1CO67KW9NQ5NV	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	-1.0
1275	A1CO67KW9NQ5NV	com.robotwheelie.android.facegoo	READ_PHONE_STATE	-1.0
1276	A1CO67KW9NQ5NV	com.roguerocketgames.sushichop	READ_PHONE_STATE	1.0
1277	A1CO67KW9NQ5NV	com.romanempire	READ_PHONE_STATE	1.0
1278	A1CO67KW9NQ5NV	com.rovio.amazingalex.trial	READ_PHONE_STATE	-1.0
1279	A1CO67KW9NQ5NV	com.sensacine.android	READ_PHONE_STATE	1.0
1280	A1CO67KW9NQ5NV	com.silvertree.cordysky	GET_ACCOUNTS	-1.0
1281	A1CO67KW9NQ5NV	com.sixwaves.strikefleetomega	READ_PHONE_STATE	1.0
1282	A1CO67KW9NQ5NV	com.smartanuj.jokes	READ_PHONE_STATE	-1.0
1283	A1CO67KW9NQ5NV	com.storybird.spacebusterlite	READ_PHONE_STATE	1.0
1284	A1CO67KW9NQ5NV	com.stream.phd	READ_PHONE_STATE	-1.0
1285	A1CO67KW9NQ5NV	com.stuckpixelinc.funnypics	READ_PHONE_STATE	1.0
