,hitid,hittypeid,workerid,packageName,permission,purpose,comfortScore,gbr31
9093,3EN4YVUOUCSM0VUVW4YBFNF2U9NXJH,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADJ9I7ZBFYFH7,com.instagram.android,ACCESS_FINE_LOCATION,INTERNAL,2,0.9778562799466596
9094,3EN4YVUOUCSM0VUVW4YBFNF2U9NXJH,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.instagram.android,ACCESS_FINE_LOCATION,INTERNAL,1,0.9778562799466596
9095,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9096,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9097,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9098,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9099,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.instagram.android,GET_ACCOUNTS,INTERNAL,-1,0.7381410844117091
9100,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9101,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9102,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4SC8G0149GEG,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9103,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADJ9I7ZBFYFH7,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9104,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AR7DGMRC1N0AV,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9105,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9106,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.instagram.android,GET_ACCOUNTS,INTERNAL,-1,0.7381410844117091
9107,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2WCDQDLMC6J72,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9108,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9109,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9110,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.instagram.android,GET_ACCOUNTS,INTERNAL,1,0.7381410844117091
9111,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A14HW8I4RYHNC4,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9112,3VGET1QSZ0ZER0O3LQDSAEWMUCIW7H,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.instagram.android,GET_ACCOUNTS,INTERNAL,2,0.7381410844117091
9113,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9114,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9115,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9116,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9117,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.instagram.android,RECORD_AUDIO,INTERNAL,-1,1.183536111693584
9118,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9119,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9120,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9121,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9122,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AR7DGMRC1N0AV,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9123,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9124,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9125,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.instagram.android,RECORD_AUDIO,INTERNAL,-1,1.183536111693584
9126,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.instagram.android,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9127,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3OQAXU3STYCI9,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9128,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ARJCTIBIT3OJ8,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9129,3JUDR1D0D6R2L2VB35XRMYXSVVEQ2Q,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADJ9I7ZBFYFH7,com.instagram.android,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9130,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4SC8G0149GEG,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9131,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9132,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.instagram.android,CAMERA,INTERNAL,1,1.2168364236533709
9133,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.instagram.android,CAMERA,INTERNAL,1,1.2168364236533709
9134,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9135,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A14HW8I4RYHNC4,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9136,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9137,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9138,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2WCDQDLMC6J72,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9139,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9140,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9141,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.instagram.android,CAMERA,INTERNAL,1,1.2168364236533709
9142,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AR7DGMRC1N0AV,com.instagram.android,CAMERA,INTERNAL,1,1.2168364236533709
9143,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3OQAXU3STYCI9,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9144,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9145,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ARJCTIBIT3OJ8,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9146,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9147,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9148,36KM3FWE3RCLJANISJK73JNIT7307J,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.instagram.android,CAMERA,INTERNAL,2,1.2168364236533709
9149,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9150,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.instagram.android,READ_CONTACTS,INTERNAL,-2,0.7546364858334107
9151,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.instagram.android,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9152,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2KD1OZMH8ERI7,com.instagram.android,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9153,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9154,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.instagram.android,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9155,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9156,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.instagram.android,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9157,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9158,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9159,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9160,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.instagram.android,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9161,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.instagram.android,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9162,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9163,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ADJ9I7ZBFYFH7,com.instagram.android,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9164,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2WCDQDLMC6J72,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9165,36818Z1KV3DZJ4KDI9EAF8NFXRRA3D,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AR7DGMRC1N0AV,com.instagram.android,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9166,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9167,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2N701P8CHDKTT,com.whatsapp,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9168,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9169,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9170,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9171,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.whatsapp,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9172,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3GK90X2QOFR53,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9173,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9174,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.whatsapp,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9175,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9176,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.whatsapp,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9177,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9178,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2VWG0L5JHOBWN,com.whatsapp,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9179,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.whatsapp,READ_CONTACTS,INTERNAL,-1,0.7546364858334107
9180,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9181,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AR7DGMRC1N0AV,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9182,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ARJCTIBIT3OJ8,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9183,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.whatsapp,READ_CONTACTS,INTERNAL,1,0.7546364858334107
9184,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ENYOW9BFZWZ8,com.whatsapp,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9185,31S7M7DAGGQLE49BUF9R6Z7OL22LTM,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2QD7QFGCUNF5N,com.whatsapp,READ_CONTACTS,INTERNAL,2,0.7546364858334107
9186,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9187,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9188,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9189,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AN6WT1D6EQ8V5,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9190,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9191,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9192,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9193,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A646R8SV0S04Y,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9194,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2KD1OZMH8ERI7,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9195,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AVX3SWFMBEPMZ,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9196,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9197,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RMJNF6IPI42F,com.whatsapp,RECORD_AUDIO,INTERNAL,-1,1.183536111693584
9198,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9199,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9200,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9201,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9202,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,ARJCTIBIT3OJ8,com.whatsapp,RECORD_AUDIO,INTERNAL,1,1.183536111693584
9203,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3HLCR4YCHJWBI,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9204,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ENYOW9BFZWZ8,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9205,3CMV9YRYP31R01D6ILVN4TKFN0BJLF,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.whatsapp,RECORD_AUDIO,INTERNAL,2,1.183536111693584
9206,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.whatsapp,SEND_SMS,INTERNAL,-1,0.3794016290726817
9207,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A340DZFTU1OSQQ,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
9208,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.whatsapp,SEND_SMS,INTERNAL,-2,0.3794016290726817
9209,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A4J4GGMKJ68L0,com.whatsapp,SEND_SMS,INTERNAL,-1,0.3794016290726817
9210,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
9211,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A167HNWLG22UFD,com.whatsapp,SEND_SMS,INTERNAL,-1,0.3794016290726817
9212,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AKLV0WIZZ356X,com.whatsapp,SEND_SMS,INTERNAL,2,0.3794016290726817
9213,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A21753FQKCM5DQ,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
9214,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G00Q5JV2BE5G,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
9215,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1IA4CST74I1Q8,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
9216,3H6W48L9F4P3X6S3HC79A0N7U6LWPL,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2VWG0L5JHOBWN,com.whatsapp,SEND_SMS,INTERNAL,1,0.3794016290726817
