workerid	label	READ_PHONE_STATE	ACCESS_FINE_LOCATION	GET_ACCOUNTS	CAMERA	READ_CONTACTS	RECORD_AUDIO	SEND_SMS	ACCESS_COARSE_LOCATION	BLUETOOTH	MANAGE_ACCOUNTS	AUTHENTICATE_ACCOUNTS	userID	appID	permissionID
A1DDQ8U2YRB25X	0	-0.915492957746	-0.692307692308	-0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.88679245283	0.3	-0.0950006560819
A3C7SA7ADVLG3W	1	0.298245614035	0.625	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.640449438202	0.3	-0.0950006560819
A2YTOX7SEDJ1TC	1	-0.428571428571	-0.555555555556	-0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.816091954023	0.3	-0.0950006560819
A1JT53BJT9J5HU	0	-1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.66666666667	0.3	-0.0950006560819
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.3	-0.0950006560819
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.3	-0.0950006560819
A14IF6TCJEUQCS	1	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.3	-0.0950006560819
A29JDEHW192FQY	1	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	-0.0950006560819
AAXYYH9MI3PJM	1	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.3	-0.0950006560819
APWXTMJO1I1ST	1	0.818181818182	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833333333333	0.3	-0.0950006560819
A1845VY68OGOOM	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3	-0.0950006560819
A3JGIPEXOZ0ZY6	1	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.3	-0.0950006560819
A2X19WQ6ZDDVY4	0	-0.636363636364	0.6	0.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	-0.2	0.3	-0.0950006560819
A3FKV60NWC2EQ0	0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.565217391304	0.3	-0.0950006560819
A18TXM6GMU1411	0	-0.652173913043	-0.6	0.2	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.642857142857	0.3	-0.0950006560819
A20WD8YXVUQCQX	1	-0.625	-0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.3	-0.0950006560819
A3JJXEVEPU8V9J	1	-0.046875	-0.769230769231	0.846153846154	-0.6	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.283105022831	0.3	-0.0950006560819
AST33WVZ5QC05	0	-1.0	-0.2	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.25	0.3	-0.0950006560819
A15A09BRS1Q8W0	1	0.75	0.777777777778	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03389830508	0.3	-0.0950006560819
A3AJR1PM02424Y	1	0.823529411765	0.818181818182	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19230769231	0.3	-0.0950006560819
AP1C3ZE41AMH1	0	-0.555555555556	-0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.625	0.3	0.0398606811146
A9QYAH5BONH1W	1	-0.542857142857	-0.703703703704	-0.88679245283	0.51724137931	-1.0	-0.769230769231	-0.933333333333	-0.809523809524	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.3	0.0398606811146
A2DWQF4ZHHBLOW	1	0.393939393939	0.333333333333	-1.0	1.0	-1.0	0.0	0.5	1.0	1.0	0.0	-0.333333333333	0.483870967742	0.3	0.0398606811146
AAXYYH9MI3PJM	0	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.3	0.0398606811146
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.3	0.0398606811146
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.3	0.0398606811146
A3C7SA7ADVLG3W	1	0.298245614035	0.625	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.640449438202	0.3	0.0398606811146
AAOTQL1SCAC03	1	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.3	0.0398606811146
A1U43ACI9M84MZ	0	-0.391304347826	-0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.492537313433	0.3	0.0398606811146
A3TN3GQAO61BVB	0	0.62962962963	-0.6	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.658536585366	0.3	0.0398606811146
A1VS2PFZRWWPO3	1	0.586206896552	0.777777777778	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571428571429	0.3	0.0398606811146
A2PF17SV72U84G	1	0.6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.0398606811146
A335YICZ3FDA9J	0	0.121951219512	-0.8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.3	0.0398606811146
A3FSI6EIB1M6YR	1	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328125	0.3	0.0398606811146
A2YTOX7SEDJ1TC	0	-0.428571428571	-0.555555555556	-0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.816091954023	0.3	0.0398606811146
ALGL826MO4BKZ	0	0.9375	-0.555555555556	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468085106383	0.3	0.0398606811146
A2AO7QP5THYKQF	0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.3	0.0398606811146
A3FM158JCS0W7K	1	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.3	0.0398606811146
A20NZW7XGZNOCC	0	0.846153846154	-0.4	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.536585365854	0.3	0.0398606811146
A1KF05U5IO9AFG	0	-0.952380952381	-1.0	0.2	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.95652173913	0.3	0.0398606811146
A1VS2PFZRWWPO3	1	0.586206896552	0.777777777778	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571428571429	0.3	0.0398606811146
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.3	0.0398606811146
A34JG5YYW98V22	0	0.0909090909091	0.0909090909091	1.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	0.137254901961	0.3	0.0398606811146
APROFW08F7Z34	0	-0.972222222222	-0.777777777778	-0.666666666667	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.69230769231	0.3	0.0398606811146
A1JRV4XD6CG12W	0	0.313131313131	0.238095238095	0.818181818182	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74269005848	0.3	0.0398606811146
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.3	0.0398606811146
AAXYYH9MI3PJM	0	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.3	0.0398606811146
AQL98174U37EF	0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.3	0.0398606811146
A2LJAWY0LUIMN1	1	0.287356321839	-0.157894736842	0.166666666667	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.3	0.0398606811146
A6IVYRP8FAIS	0	-0.045871559633	-0.037037037037	1.0	1.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.114130434783	0.3	0.0398606811146
A2IYAOQ0BY5EYD	0	-0.491228070175	-0.916666666667	-1.0	-0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.803191489362	0.3	0.0398606811146
A042274229VCDRN12COMF	1	-0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0398606811146
A3C7SA7ADVLG3W	1	0.298245614035	0.625	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.640449438202	0.3	0.0398606811146
A3FSI6EIB1M6YR	1	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328125	0.3	0.0398606811146
A3FM158JCS0W7K	1	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.3	0.0398606811146
ALGL826MO4BKZ	0	0.9375	-0.555555555556	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468085106383	0.3	0.0398606811146
A5YWWF994EH1R	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.0398606811146
A3FKV60NWC2EQ0	0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.565217391304	0.3	0.0398606811146
A2YTOX7SEDJ1TC	0	-0.428571428571	-0.555555555556	-0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.816091954023	0.3	0.0398606811146
A3JJXEVEPU8V9J	0	-0.046875	-0.769230769231	0.846153846154	-0.6	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.283105022831	0.3	0.0398606811146
AIUKV0KVALMY6	1	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.96296296296	0.240506329114	-0.0950006560819
A9QYAH5BONH1W	1	-0.542857142857	-0.703703703704	-0.88679245283	0.51724137931	-1.0	-0.769230769231	-0.933333333333	-0.809523809524	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.240506329114	-0.0950006560819
A1DDQ8U2YRB25X	0	-0.915492957746	-0.692307692308	-0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.88679245283	0.240506329114	-0.0950006560819
A295RZ1WX44RBH	0	-0.955555555556	-0.142857142857	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.575	0.240506329114	-0.0950006560819
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.240506329114	-0.0950006560819
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.240506329114	-0.0950006560819
AAXYYH9MI3PJM	1	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.240506329114	-0.0950006560819
A6IVYRP8FAIS	1	-0.045871559633	-0.037037037037	1.0	1.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.114130434783	0.240506329114	-0.0950006560819
A1F4D2PZ7NNWTL	1	0.0769230769231	0.454545454545	-1.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.511627906977	0.240506329114	-0.0950006560819
A20WD8YXVUQCQX	1	-0.625	-0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.240506329114	-0.0950006560819
A3FM158JCS0W7K	1	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.240506329114	-0.0950006560819
A2D2QC99X4UZSK	1	1.0	1.0	1.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	1.06666666667	0.240506329114	-0.0950006560819
APROFW08F7Z34	0	-0.972222222222	-0.777777777778	-0.666666666667	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.69230769231	0.240506329114	-0.0950006560819
A2LJAWY0LUIMN1	1	0.287356321839	-0.157894736842	0.166666666667	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.240506329114	-0.0950006560819
A1CGUFW3R6M234	1	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.98165137615	0.240506329114	-0.0950006560819
A1JYGNIFHS9TEA	1	-0.161290322581	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.0238095238095	0.240506329114	-0.0950006560819
A15A09BRS1Q8W0	1	0.75	0.777777777778	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03389830508	0.240506329114	-0.0950006560819
A1CO67KW9NQ5NV	1	0.232558139535	0.1	0.333333333333	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218045112782	0.240506329114	-0.0950006560819
A1KX496A3GINRN	1	-0.294117647059	-0.375	1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.0131578947368	0.240506329114	-0.0950006560819
A56E6Z0KH4WGZ	1	-0.0588235294118	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	0.240506329114	-0.0950006560819
AP1C3ZE41AMH1	1	-0.555555555556	-0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.625	0.240506329114	-0.0950006560819
AD1DGG7ZDRAIT	1	0.909090909091	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928571428571	0.240506329114	-0.0950006560819
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.240506329114	-0.0950006560819
A295RZ1WX44RBH	0	-0.955555555556	-0.142857142857	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.575	0.240506329114	-0.0950006560819
A1VS2PFZRWWPO3	1	0.586206896552	0.777777777778	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571428571429	0.240506329114	-0.0950006560819
A2OW2CIT4H7364	1	0.428571428571	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.240506329114	-0.0950006560819
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.240506329114	-0.0950006560819
A2YTOX7SEDJ1TC	0	-0.428571428571	-0.555555555556	-0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.816091954023	0.240506329114	-0.0950006560819
A2IYAOQ0BY5EYD	0	-0.491228070175	-0.916666666667	-1.0	-0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.803191489362	0.240506329114	-0.0950006560819
A2LJAWY0LUIMN1	0	0.287356321839	-0.157894736842	0.166666666667	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.240506329114	-0.0950006560819
A2S96ZZ70YFPSK	1	0.90243902439	1.0	1.0	1.0	0.6	1.0	0.714285714286	1.0	1.0	1.0	1.0	1.3982300885	0.240506329114	-0.0950006560819
A3S8UNGS9Z0P0X	1	0.846153846154	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.240506329114	-0.0950006560819
AL49DDQNUF01M	0	-0.728155339806	-0.575757575758	0.111111111111	-0.428571428571	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-1.20786516854	0.240506329114	-0.0950006560819
AAXYYH9MI3PJM	0	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.240506329114	-0.0950006560819
ALGL826MO4BKZ	1	0.9375	-0.555555555556	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468085106383	0.240506329114	-0.0950006560819
A3FM158JCS0W7K	1	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.240506329114	-0.0950006560819
A3193MI1J3OGLA	1	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.240506329114	-0.0950006560819
A2VJZZPAHHKAOW	0	0.6	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.240506329114	-0.0950006560819
A119DDDRWS9UI6	0	-0.333333333333	0.0	0.6	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.192307692308	0.240506329114	-0.0950006560819
A2I64UK6DJ8ZLO	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625	0.240506329114	-0.0950006560819
A1DDQ8U2YRB25X	0	-0.915492957746	-0.692307692308	-0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.88679245283	0.240506329114	0.0398606811146
A295RZ1WX44RBH	0	-0.955555555556	-0.142857142857	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.575	0.240506329114	0.0398606811146
AAXYYH9MI3PJM	0	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.240506329114	0.0398606811146
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.240506329114	0.0398606811146
APROFW08F7Z34	0	-0.972222222222	-0.777777777778	-0.666666666667	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.69230769231	0.240506329114	0.0398606811146
A771BLWJLMWYY	0	-0.913043478261	0.0	-1.0	0.6	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.630434782609	0.240506329114	0.0398606811146
A1JRV4XD6CG12W	0	0.313131313131	0.238095238095	0.818181818182	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74269005848	0.240506329114	0.0398606811146
A2PF17SV72U84G	1	0.6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.240506329114	0.0398606811146
A2I2YRPU8ZFDFK	1	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.675	0.240506329114	0.0398606811146
A1RUUT6L07VW6P	0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.240506329114	0.0398606811146
A2IYAOQ0BY5EYD	0	-0.491228070175	-0.916666666667	-1.0	-0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.803191489362	0.240506329114	0.0398606811146
A3RYH6OUH7BJ4Z	0	-0.692307692308	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.96875	0.240506329114	0.0398606811146
A3JJXEVEPU8V9J	0	-0.046875	-0.769230769231	0.846153846154	-0.6	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.283105022831	0.240506329114	0.0398606811146
AN1H7SQKQSWS3	0	0.612903225806	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.810810810811	0.240506329114	0.0398606811146
A3FSI6EIB1M6YR	1	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328125	0.240506329114	0.0398606811146
A15A09BRS1Q8W0	1	0.75	0.777777777778	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03389830508	0.240506329114	0.0398606811146
AL49DDQNUF01M	0	-0.728155339806	-0.575757575758	0.111111111111	-0.428571428571	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-1.20786516854	0.240506329114	0.0398606811146
A1C4H7A7447AEI	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153846153846	0.240506329114	0.0398606811146
A1MHGD46DB5Z7H	0	-0.588235294118	0.0	0.333333333333	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.529411764706	0.240506329114	0.0398606811146
AD1DGG7ZDRAIT	1	0.909090909091	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928571428571	0.240506329114	0.0398606811146
APROFW08F7Z34	0	-0.972222222222	-0.777777777778	-0.666666666667	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.69230769231	0.240506329114	0.0398606811146
A2U5UM9LTB91R6	0	-1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.842105263158	0.240506329114	0.0398606811146
A295RZ1WX44RBH	0	-0.955555555556	-0.142857142857	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.575	0.240506329114	0.0398606811146
A2DWQF4ZHHBLOW	0	0.393939393939	0.333333333333	-1.0	1.0	-1.0	0.0	0.5	1.0	1.0	0.0	-0.333333333333	0.483870967742	0.240506329114	0.0398606811146
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.240506329114	0.0398606811146
A1DDQ8U2YRB25X	0	-0.915492957746	-0.692307692308	-0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.88679245283	0.240506329114	0.0398606811146
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.240506329114	0.0398606811146
A3C7SA7ADVLG3W	1	0.298245614035	0.625	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.640449438202	0.240506329114	0.0398606811146
A1JRV4XD6CG12W	1	0.313131313131	0.238095238095	0.818181818182	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74269005848	0.240506329114	0.0398606811146
A2YTOX7SEDJ1TC	1	-0.428571428571	-0.555555555556	-0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.816091954023	0.240506329114	0.0398606811146
A335YICZ3FDA9J	0	0.121951219512	-0.8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.240506329114	0.0398606811146
A3FM158JCS0W7K	0	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.240506329114	0.0398606811146
A1CO67KW9NQ5NV	1	0.232558139535	0.1	0.333333333333	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218045112782	0.240506329114	0.0398606811146
A1BI7SPDU7FS1X	0	0.111111111111	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0769230769231	0.240506329114	0.0398606811146
AVII5WIKWUWTK	1	0.882352941176	0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.913043478261	0.240506329114	0.0398606811146
A3FKV60NWC2EQ0	0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.565217391304	0.240506329114	0.0398606811146
A3FSI6EIB1M6YR	1	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328125	0.240506329114	0.0398606811146
AL49DDQNUF01M	0	-0.728155339806	-0.575757575758	0.111111111111	-0.428571428571	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-1.20786516854	0.240506329114	0.0398606811146
AAXYYH9MI3PJM	0	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.240506329114	0.0398606811146
A32CMQGGTSUK6Z	1	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.96153846154	0.3	-0.0950006560819
A2DWQF4ZHHBLOW	1	0.393939393939	0.333333333333	-1.0	1.0	-1.0	0.0	0.5	1.0	1.0	0.0	-0.333333333333	0.483870967742	0.3	-0.0950006560819
A1VS2PFZRWWPO3	0	0.586206896552	0.777777777778	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571428571429	0.3	-0.0950006560819
A1DDQ8U2YRB25X	0	-0.915492957746	-0.692307692308	-0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.88679245283	0.3	-0.0950006560819
A12TIM3OYMOVWT	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	-0.0950006560819
A4SKTCPDTV550	1	0.669724770642	0.652173913043	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775280898876	0.3	-0.0950006560819
A1JRV4XD6CG12W	1	0.313131313131	0.238095238095	0.818181818182	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74269005848	0.3	-0.0950006560819
AAXYYH9MI3PJM	1	-0.0632911392405	-0.888888888889	0.777777777778	0.6	0.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-0.418831168831	0.3	-0.0950006560819
A2IYAOQ0BY5EYD	1	-0.491228070175	-0.916666666667	-1.0	-0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.803191489362	0.3	-0.0950006560819
A27X6AYXR32U96	1	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6	0.3	-0.0950006560819
A65NLFVBHAXJ0	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09090909091	0.3	-0.0950006560819
AN1H7SQKQSWS3	1	0.612903225806	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.810810810811	0.3	-0.0950006560819
A359L0HU2ATH6I	1	0.75	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3	-0.0950006560819
A3FM158JCS0W7K	1	0.720430107527	-0.411764705882	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834437086093	0.3	-0.0950006560819
A25ZADCJI3D5AF	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.3	-0.0950006560819
A20NZW7XGZNOCC	1	0.846153846154	-0.4	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.536585365854	0.3	-0.0950006560819
A3JJXEVEPU8V9J	1	-0.046875	-0.769230769231	0.846153846154	-0.6	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.283105022831	0.3	-0.0950006560819
AL49DDQNUF01M	0	-0.728155339806	-0.575757575758	0.111111111111	-0.428571428571	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-1.20786516854	0.3	-0.0950006560819
