workerid	READ_PHONE_STATE	ACCESS_FINE_LOCATION	GET_ACCOUNTS	CAMERA	READ_CONTACTS	RECORD_AUDIO	SEND_SMS	ACCESS_COARSE_LOCATION	BLUETOOTH	MANAGE_ACCOUNTS	AUTHENTICATE_ACCOUNTS
A2D7V7Z3CXS51V	-1.0	-0.333333333333	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
AW8QXCBXBEAZ6	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A11G4DVYTN8H14	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A30Y20H2AACUC9	-1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARJCTIBIT3OJ8	-0.545454545455	0.692307692308	0.882352941176	1.0	0.333333333333	1.0	0.5	-0.333333333333	1.0	1.0	1.0
A2BLIB4GCCK3J5	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5
A1VS2PFZRWWPO3	0.582089552239	0.636363636364	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1BXTQCZADJI4V	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A333MN4UA8ZLPA	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A21067N8V2SXXU	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A13NWVA358VG8L	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2S96ZZ70YFPSK	0.906976744186	1.0	1.0	1.0	0.6	1.0	0.714285714286	1.0	1.0	1.0	1.0
A3JMW8FYE9LJIV	0.0526315789474	-1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A21S5KBNLY5YZB	-1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2I2YRPU8ZFDFK	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKLV0WIZZ356X	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0
A1EWHEV37216YU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AOEGNU6G10Y6W	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AOPZSU77ONJXS	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2YAVVI4XM9ZHB	0.5	0.2	0.0	0.0	0.0	-1.0	0.0	-1.0	0.0	0.0	0.0
A3LNKXG5P4C83A	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2E72ZI1VESTMR	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3GWV2AEZ1Y6DF	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1CO67KW9NQ5NV	0.156862745098	0.142857142857	0.333333333333	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0
A2QYUYX8EC24F8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2AT0G92TP7HCG	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2PGZ0W1LUKB0J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1ZDQYGN778RQ7	-1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1QRRGJSVGSXRC	-0.333333333333	0.5	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
A1U3KTAUMV7QKT	0.157894736842	0.733333333333	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AHXWX666GANH1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVII5WIKWUWTK	0.882352941176	0.333333333333	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A19R3D03IAUCLU	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1V9Y58SJKUJWS	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A29374NDYXSCWB	-1.0	-1.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
A3N6JLEAMOBJU9	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3GXBXAFN2VV35	-0.333333333333	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3D87TYT1EMC5B	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2QJGPYZZ1DTIP	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1T8EFHGSEE3RD	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
A1LX3YP9PCKI72	-0.0588235294118	-0.142857142857	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
A9QYAH5BONH1W	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0
A36MTY8RSWBZU7	0.0	0.333333333333	-1.0	1.0	0.0	-1.0	-0.5	0.0	0.333333333333	1.0	1.0
A3LL7GWVECNK4V	-1.0	1.0	-1.0	1.0	1.0	-1.0	-0.666666666667	1.0	1.0	-1.0	1.0
A3O9VWYB0F4RJ4	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1RSIVGT2VV1EH	0.384615384615	1.0	0.0	0.2	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0
AHVRTGE4VP52V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A5LLSZG8YCAZF	1.0	0.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
A12SMSQ6D5227J	-0.636363636364	-0.25	-1.0	1.0	-1.0	1.0	-0.714285714286	-1.0	-1.0	0.333333333333	1.0
A1K3C8R6GW43CW	0.333333333333	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3ISCRQVMN65XH	-1.0	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2RRDATXKQ8HHC	-0.581395348837	-0.454545454545	0.692307692308	0.2	0.5	0.111111111111	-0.333333333333	-0.666666666667	1.0	1.0	0.333333333333
A33RTACPBWATZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
A8YFT7WBW5JCS	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1X258MWJFEMTW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3FM158JCS0W7K	0.666666666667	-0.368421052632	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0
A2QD7QFGCUNF5N	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529
AL2WKE1L2IZY6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3DYARPST6A0VK	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1JRV4XD6CG12W	0.153846153846	0.0	0.818181818182	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2U5UM9LTB91R6	-1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A36T3XYC4WBLNK	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0
A3C3LEJ7FJRTV9	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3233884IN3XNC	-1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A320QA9HJFUOZO	-1.0	-1.0	0.0	1.0	-1.0	-1.0	0.666666666667	-1.0	1.0	0.0	0.0
A261I77RAWTJM4	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
A2AAY4VT9L71SY	-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.0	0.0	0.0	0.0
A8RFIU0K3NSSD	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A17BQ2QRW1V9AO	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3QVRKBAO0OQAA	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2QLSHXNCHBRN4	0.666666666667	0.6	1.0	1.0	0.2	1.0	1.0	0.0	1.0	1.0	1.0
AJFM54LLRKT47	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1HBTG2QI6RHNX	0.333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1POAEM6VP9C7S	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3JZS32RQUWGJM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A20PSVHEDXNJIH	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3AXXVQ7GY5JO3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1ETJBNTO9ZWZ8	0.857142857143	1.0	1.0	-1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
A27IABVBUZ9X8Z	-0.666666666667	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ARTOM00RUJRIK	-0.5	0.333333333333	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1LLZHLIIXJHU2	-0.333333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2ZRYNS8R5JSY6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2WCDQDLMC6J72	0.263157894737	0.666666666667	1.0	1.0	0.428571428571	1.0	0.0	0.0	-1.0	1.0	0.5
A13T61GJTR2Y9B	-0.487179487179	-0.5	-1.0	0.0	0.0	-0.2	0.0	-0.333333333333	0.0	0.0	0.0
A1EWMKZ5RJ9UC4	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1GNIJM6NM4OIQ	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1DWLAKLCTCU71	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2MOSNEX4E7G1P	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3QY3I5O0STFGA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
AYOA4FYI30AKI	-1.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0
AKXNUZGMYOW6Q	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A36PAQLWZIRY2P	-0.833333333333	-0.692307692308	1.0	0.0	-0.333333333333	-0.333333333333	-1.0	-0.111111111111	0.0	0.0	0.0
A3SNQS3TEFPLX1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AOIT11QP5Z83X	-0.333333333333	0.2	0.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0
A1W7NEHKLKU0P	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1KFK92GEFQ9F5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2OLVF6P86QSQJ	0.666666666667	1.0	1.0	0.0	-1.0	-1.0	1.0	1.0	0.0	0.0	0.0
AOAQK9URS9KUR	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1G3GN1MWUT25I	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3RKHS34F9V14D	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1SFABJ4NX5DFY	-0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3A69FI0KKHXEG	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2DQS77MARBN96	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3SEUVWC42BVF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKO4O0L9613K5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAQ4Q3ULMAF5H	-0.0666666666667	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
A36ABEGFKRJC2O	0.0	-0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3BYE6AJS15HLT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3E0T5IURPJVHC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A9K0CV70JWG1W	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A5QX1WLOIIE6A	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AA1FZS6ELW1JK	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGSZG0JX9O03Y	-0.5	-1.0	0.0	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1SGAJ57ZPB1QH	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3HFWLGG0K527B	-0.333333333333	1.0	-0.333333333333	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1JYGNIFHS9TEA	-0.161290322581	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A29V7X69PKOD6H	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1MLC8HETIE13W	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3LMBJQC7MT34	0.0	1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1MQHSQAVYQXRT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A24NXYAW8T2JA0	0.6	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1F8RKCA3O05CP	0.75	1.0	0.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0
A27X6AYXR32U96	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
