	hitid	hittypeid	packageName	permission	purpose	comfortScore	category
383	3PN6H8C9R4QX1WMABYKMSH9RO4GADB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kakao.talk	READ_PHONE_STATE	INTERNAL	0.3157894736842105	COMMUNICATION
384	3YGYP136419YMPZ423KBJCAV10XRNK	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kakao.talk	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.3	COMMUNICATION
385	3BKZLF990ZZSMNOIWQ4MV2YXEZQQY6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kangaroo.logic	ACCESS_FINE_LOCATION	SOCIAL_GAMING	-0.2	BRAIN
386	3KL228NDMVM6PT5NPFYJSGFKAX9KGB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kaosu.i.battery.ppochi	BLUETOOTH	TARGETED_ADS	-0.8888888888888888	TOOLS
387	2K839Z0B6UTOM91TRWKVYKGPD2SYNI	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	TARGETED_ADS	-0.45	ENTERTAINMENT
388	32FESTC2NHQ7BDUUH7628C33AFECUN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	TARGETED_ADS	-0.6111111111111112	PRODUCTIVITY
389	33NOQL7T9OZML9YR6IP5NIMZMYP8Z3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	-0.2631578947368421	PRODUCTIVITY
390	34D9ZRXCYRU33L5S8OFBNGVRP7QAS5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kfactormedia.mycalendarmobile	READ_CONTACTS	INTERNAL	0.6842105263157895	PRODUCTIVITY
391	37PGLWGSJT6KLKBIF3YMDSS0LLHKI1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0.6842105263157895	PRODUCTIVITY
392	338GLSUI43BYZCM0J4131H6IMN3FSN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kii.safe	READ_PHONE_STATE	INTERNAL	-0.2222222222222222	MEDIA_AND_VIDEO
393	3M47JKRKCX1KXZEG4DSUQKT4HUT86D	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kii.safe	GET_ACCOUNTS	INTERNAL	0.9444444444444444	MEDIA_AND_VIDEO
394	3QHITW7OYO9RQ5QFGKQ6SGGQ7J5AQG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kii.safe	CAMERA	INTERNAL	0.9411764705882352	MEDIA_AND_VIDEO
395	33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1.1	ARCADE
396	36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1.05	ARCADE
397	2TRKSSZVXX2QKLR9GUFYNNIWIXP5NA	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.klik.games.fastball2	READ_PHONE_STATE	TARGETED_ADS	0.25	ARCADE
398	2ALHVWAVKI623ZNHXBTZG9QHNLGPH6	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.lavapps.AirTrafficControlLite	READ_PHONE_STATE	TARGETED_ADS	-0.4	ARCADE
399	37VE3DA4YUHJWMW43838ED8V23DHBN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.leftover.CoinDozer	READ_PHONE_STATE	GAME_ENGINE	-0.55	CARDS
400	379OL9DBSSEMUO7WFOT097884ZN9Y4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.letang.game103pp.cn	SEND_SMS	SNS	-0.65	ARCADE
401	289LFQ0ONNVRXHHWKD5GYB76455TKJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.lily.times.rabbit1.all	READ_PHONE_STATE	TARGETED_ADS	-0.2631578947368421	ENTERTAINMENT
402	307FVKVSYRF2IY5JBK79FMDVE80745	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.loloworks.llzbs	RECORD_AUDIO	SOCIAL_GAMING	0.7	CASUAL
403	33P2GD6NRNSKPP0Y9LG1DGRLPXMKHA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.loloworks.llzbs	ACCESS_FINE_LOCATION	SOCIAL_GAMING	-0.3	CASUAL
404	3511RHPADVE8YPWJQQ4W6K6616OLRA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.loloworks.llzbs	CAMERA	SOCIAL_GAMING	-0.15	CASUAL
405	3SNR5F7R92THZKJ8JHNJFXFV5DAEII	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.lookout	MANAGE_ACCOUNTS	INTERNAL	1.0	TOOLS
406	3D3B8GE892RSLAFVO1XHWGFWWDJ9P7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.magmamobile.game.BubbleBlast2	READ_PHONE_STATE	TARGETED_ADS	-0.6	BRAIN
407	3HYV4299H0WOAE7VAVBS28LHYSH8EY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.magmamobile.game.BubbleBlast2	READ_PHONE_STATE	INTERNAL	-0.6	BRAIN
408	3P0I4CQYVY7LC6G22CUUL0IHK97OWU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.magmamobile.game.BubbleBlast2	READ_PHONE_STATE	SOCIAL_GAMING	0.1	BRAIN
409	3VI0PC2ZAYK016LSCHQGNJWOTBDOXN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.magmamobile.game.mousetrap	READ_PHONE_STATE	TARGETED_ADS	-0.7222222222222222	BRAIN
410	2IF3V0FK0COKIZBGIBGKR9LRDGJOHN	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.magmamobile.game.soccer	READ_PHONE_STATE	TARGETED_ADS	-0.35	ARCADE
411	20EKUDD8XMB36J6EWFXU0O6TK8WDOC	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mangolee.fail.wtf.sexy.girl.wired.funny	READ_PHONE_STATE	INTERNAL	-0.5263157894736842	ENTERTAINMENT
412	3L60IFZKF3ITNZZQ30D40OBTXGIHH3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.mapbar.android.mapbarmap	MANAGE_ACCOUNTS	SNS	-0.5	TRAVEL_AND_LOCAL
413	3UOMW19E6D6QQY4FG6YU00BNFFMC58	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.mediafire.android	CAMERA	DEVELOPMENT_AID	1.2222222222222223	PRODUCTIVITY
414	3M7OI89LVYOM924TLP8ZS6PNBAXC6O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.meecel.feedreader.RssDemonAd	GET_ACCOUNTS	DEVELOPMENT_AID	0.85	NEWS_AND_MAGAZINES
415	24M6UXFCD45XSUQ29WETRIN3AQLUW7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.finger	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.3333333333333333	ARCADE
416	29BLB3L0FBJ9Y48YANIE2E5R61YXL9	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	TARGETED_ADS	-0.5	ARCADE
417	29QSV7WGKCCV110R67UMOAPQLM5S27	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	TARGETED_ADS	0.0	ARCADE
418	2OVZKPFE4EGDXTJH1PZIGNZWNRA7HH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421	ARCADE
419	2SLQ39Z0B6UT4MQJAZJT2RKG66OXMB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5263157894736842	ARCADE
420	2UZDM25L8I9NFC3WA3XOL4QWO33RHZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	INTERNAL	-0.4	ARCADE
421	2CYULF395SW63WYUO7EYUJBYWBBDRD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mindSpringLabs.sithSaber	READ_PHONE_STATE	TARGETED_ADS	-0.8	ENTERTAINMENT
422	3EQVJH0T40LJS8QL3UUTE7EH8AJHTJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.miniclip.eightballpool	READ_PHONE_STATE	SECONDARY_MARKET	-0.95	SPORTS_GAMES
423	3THR0FZ95PT51C43YYNSCP11QJ4LO1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.miniclip.eightballpool	GET_ACCOUNTS	SECONDARY_MARKET	-0.7	SPORTS_GAMES
424	2XO7D1X3V0FKGSLZYN51T7PK1JGDKJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.miniclip.fraggerfree	READ_PHONE_STATE	TARGETED_ADS	-0.15	ARCADE
425	2UK1O3W5XH0J55PXYOPEWLSPOFHICF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mirasoftapps.nudescanner	READ_PHONE_STATE	TARGETED_ADS	-1.0	ENTERTAINMENT
426	31KSVEGZ34SO9J8IU4BYFVNMZDSWRE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.moaibot.sweetyheaven	RECORD_AUDIO	GAME_ENGINE	-0.15	CASUAL
427	26U6SK9RJ85OFYWTDQ1AWMOO7FB5TB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.25	ARCADE
428	2GRO9Z6KW4ZMQFEWNVCFX0ON45N5EK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	GET_ACCOUNTS	TARGETED_ADS	-0.35	ARCADE
429	2P1IA0RYNJ923ZH1W92MQTUHF6Z38U	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.0	ARCADE
430	2S4JTUHYW2GT5POP3WWWT169F2KPKA	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	INTERNAL	0.7	ARCADE
431	2X7GSNTL0XUL7WK87NUMTDX5WZ40MK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	TARGETED_ADS	0.5	ARCADE
432	27IONNVRH1KH4PBVNFY6UV9L163OXH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	INTERNAL	1.1	ARCADE
433	2A30XULRGNTBZJJ191WFW7N6JUCR5I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	TARGETED_ADS	0.25	ARCADE
434	2WW4EGDHDM251OFOJ3N6OEZ65O0MCY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.05	ARCADE
435	2XNR98D8J3VENCP7PRPCN3MC1I6GWT	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.4736842105263158	ARCADE
436	2C4EC1PC6SK97Z5KK39ZLHMARZJO0N	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobileroadie.TaylorSwift	READ_PHONE_STATE	INTERNAL	0.5263157894736842	ENTERTAINMENT
437	2BU26DG67D1XJBXUG43OR2JEHGIF8W	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	TARGETED_ADS	0.3333333333333333	TRAVEL_AND_LOCAL
438	2G2PFE4EGDHD2I204M0N6W6HUTH9JI	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	INTERNAL	1.4285714285714286	TRAVEL_AND_LOCAL
439	2BLK4F0OHOVRHKFCGSTLG2HET6623P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	TARGETED_ADS	-0.631578947368421	ARCADE
440	2DSVKI62NJQ2HNZE5DHHDBKLT59LTD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	INTERNAL	0.8333333333333334	ARCADE
441	23WC1PC6SK9RZO23VMQEOMAA6WL1PK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	GET_ACCOUNTS	INTERNAL	0.7	ENTERTAINMENT
442	28K4SMEZZ2MI02KOQCG9538TD6TL4I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	READ_PHONE_STATE	INTERNAL	1.0	ENTERTAINMENT
443	2UHXR24SMEZZI2FZIR0UFP9YKIQI1P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.05	ENTERTAINMENT
444	2RCC26DG67D1DJSFBORCVK2JVBJ7E2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.murtos.android.peopleofwalmart	READ_PHONE_STATE	TARGETED_ADS	-0.7222222222222222	ENTERTAINMENT
445	3W3RSPVVGSR0EHO0UKZ1BVTQ85SLUE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.myfknoll.draw.together	BLUETOOTH	SOCIAL_GAMING	1.25	CASUAL
446	33NOQL7T9OZML9YR6IP5NIMZQN8Z8V	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.mythlj.snakesally	BLUETOOTH	GAME_ENGINE	1.15	CASUAL
447	2KD0FK0COK2JUHJMLOB9SRW6596QJ3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_CONTACTS	TARGETED_ADS	-0.8333333333333334	ENTERTAINMENT
448	2KZVWAVKI62NZ6ZG36Q9GQH6SUHQIR	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.05263157894736842	ENTERTAINMENT
449	2MAW6NG1FS3NE3GQUJSF6SZLJ7NYKD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_PHONE_STATE	TARGETED_ADS	0.21052631578947367	ENTERTAINMENT
450	2NCFBNFSVGULVJ6KO0XNN1FSKXVK60	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0.10526315789473684	ENTERTAINMENT
451	2NVG67D1X3V0V0XRKOTJL1M76UGIB7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_PHONE_STATE	INTERNAL	0.5263157894736842	ENTERTAINMENT
452	3JUDR1D0D6R2L2VB35XRMYXSUJ52Q4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.netflix.mediaclient	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.25	ENTERTAINMENT
453	3XD2A6FGFNUPY2VNGI1BRLK7JP7S97	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.netflix.mediaclient	READ_PHONE_STATE	INTERNAL	-0.1	ENTERTAINMENT
454	3B6F54KMR2C79XSSC5MICF2OP28S15	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.netqin.ps	SEND_SMS	PAYMENT	-0.2222222222222222	BUSINESS
455	3IVEC1GSLPZEAU92PBD4KEB1TJQ1JT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.netqin.ps	READ_PHONE_STATE	PAYMENT	-0.2777777777777778	BUSINESS
456	3PUV2Q8SV442K6R2HCKINSTXABPBDD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nimbuzz	MANAGE_ACCOUNTS	INTERNAL	0.7	COMMUNICATION
457	3IZPORCT1F96CTDTZ5PYESDZG8ERH6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nordcurrent.Games101	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.85	ARCADE
458	3V0TR1NRVA2K103HINJTPDFLBZ54AQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nordcurrent.Games101	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.35	ARCADE
459	3W3RSPVVGSR0EHO0UKZ1BVTQ4G9ULM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nordcurrent.Games101	READ_PHONE_STATE	INTERNAL	-0.45	ARCADE
460	3WRAAIUSBJZBZ2RR2YLYMOCJ4U9XAX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nordcurrent.Games101	READ_PHONE_STATE	TARGETED_ADS	-0.7	ARCADE
461	2YN7DZKPFE4EWTESI6WLFI9NFQ6F5J	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.novalibra.cashierlive.inventory	CAMERA	INTERNAL	1.35	BUSINESS
462	31ODACBENUFVQ1C9XKCXDGAWXEUQSS	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nqmobile.antivirus20	READ_PHONE_STATE	PAYMENT	-0.45	PRODUCTIVITY
463	3R5LWXWHR08C9T4UOYD8IANM66TXGI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nqmobile.antivirus20	SEND_SMS	PAYMENT	-0.5	PRODUCTIVITY
464	3KLL7H3EGD1Y50UA8PU8FP225VZHVZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nqmobile.antivirus20.multilang	SEND_SMS	PAYMENT	-0.35	TOOLS
465	37NXA7GVST60RWD0ZA967HV9MC1LV3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.nubee.japanlife	MANAGE_ACCOUNTS	SNS	0.3333333333333333	CASUAL
466	2D2UDD8XMB3QJPWF7ALTV6T4V5PPER	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.nurogames.talkingsantalite	READ_PHONE_STATE	TARGETED_ADS	0.125	ENTERTAINMENT
467	2WLQ0JG5TYMNSCVQ0D69ZSSHEBYKG2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.nvidia.tegrazone	GET_ACCOUNTS	INTERNAL	0.7777777777777778	ENTERTAINMENT
468	3CRWSLD91K4P7UMOYAO7C2GQM7TMO1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.omgpop.dstfree	READ_PHONE_STATE	UTILITY	0.05882352941176471	BRAIN
469	3G9UA71JVVUSLGO4ERUDLO2ESOOJ74	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.omgpop.dstfree	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7894736842105263	BRAIN
470	3UDTAB6HH6ZPXTBB7GIRHFEOOXO901	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	-0.6875	BRAIN
471	3ZQX1VYFTD5AM5KK49EO7KFV2248OZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.omgpop.dstfree	READ_PHONE_STATE	TARGETED_ADS	-0.6842105263157895	BRAIN
472	30EMX9PEVKJ9FYEEKFS0HUYNUJKKSU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.opera.browser	READ_PHONE_STATE	INTERNAL	-0.25	COMMUNICATION
473	39TX062QX1OBFHS6TJ6OZGYDX0RX36	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	RECORD_AUDIO	TARGETED_ADS	-0.75	CASUAL
474	3I6NF2WGIGW37AKKISUDQRW29IV5GA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	RECORD_AUDIO	INTERNAL	0.75	CASUAL
475	3N7PQ0KLI5P29H1PYEGWBRD6I6OE3B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	INTERNAL	-0.35	CASUAL
476	3RZS0FBRWKAUJ8MY0L78Y6G41EVPC8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	GAME_ENGINE	-1.15	CASUAL
477	3SX4X51T809O5TDZ17Y23BLQR6DOAN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	RECORD_AUDIO	UTILITY	0.8	CASUAL
478	3UL5XDRDNCJOEVE2ZUIPYEF4KNA58X	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.55	CASUAL
479	3VCK0Q0PO5EAMVF58Q1WZG98SAXN0H	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	TARGETED_ADS	-1.0	CASUAL
480	28R8D8J3VE7W88Q2UG73TCK8R3YYI2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkinggina	READ_PHONE_STATE	TARGETED_ADS	-0.4	ENTERTAINMENT
481	2G2PFE4EGDHD2I204M0N6W6HV939J1	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkinggina	READ_PHONE_STATE	INTERNAL	0.2	ENTERTAINMENT
482	2581SNQQ7Q67GLY5GGER82TQTBTT9P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkingpierrefree	READ_PHONE_STATE	TARGETED_ADS	-0.15	ENTERTAINMENT
483	2A3B3L0FBJ9I4RGTFV5VL5RP8CIYMI	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkingpierrefree	READ_PHONE_STATE	INTERNAL	0.6	ENTERTAINMENT
484	37M4O367VJI3ZKG6TVS83WGZ5475MI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom	READ_PHONE_STATE	INTERNAL	-0.8	ENTERTAINMENT
485	3A520CCNWN02T20A7TV6YZRCOGGEA7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom	RECORD_AUDIO	INTERNAL	1.2	ENTERTAINMENT
486	3JYPJ2TAYI81MK68RNX96C17YRNPFJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom	READ_PHONE_STATE	TARGETED_ADS	-0.95	ENTERTAINMENT
487	3OREP8RUT2B5WQ1TJ2LQTDWUI29GBP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom	RECORD_AUDIO	TARGETED_ADS	-1.0	ENTERTAINMENT
488	3W3RSPVVGSR0EHO0UKZ1BVTQ341ULP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.65	ENTERTAINMENT
489	34F34TZU7WZLZFRY8FDIPXL6GOD2JD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom2free	READ_PHONE_STATE	TARGETED_ADS	-0.7	ENTERTAINMENT
490	3H6W48L9F4P3X6S3HC79A0N7U6LPWE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom2free	READ_PHONE_STATE	INTERNAL	-0.35	ENTERTAINMENT
491	3K3IX1W4S6R6QTP0G7BHSBQG1BBAPS	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom2free	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.65	ENTERTAINMENT
492	3P0I4CQYVY7LC6G22CUUL0IHJPGWO6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom2free	RECORD_AUDIO	TARGETED_ADS	-0.7	ENTERTAINMENT
493	3X2LT8FDHWIIRETMVV5YOESH5WL8WD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.outfit7.talkingtom2free	RECORD_AUDIO	INTERNAL	0.95	ENTERTAINMENT
494	236FXRDS4IC1UEA2TN6M81A2Z5UVYW	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	CAMERA	TARGETED_ADS	-0.6842105263157895	ENTERTAINMENT
495	2525UFJ51Y7QU4WUUUJ1JSTM5PUC9Q	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	TARGETED_ADS	-0.15	ENTERTAINMENT
496	2BQY1THV8ER9EOQ2GMDZZM5KWRP1O3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.4736842105263158	ENTERTAINMENT
497	2TEA6X3YOCCFGSMKG1GTPNIIE8CQP3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	INTERNAL	0.3157894736842105	ENTERTAINMENT
498	23QJIA0RYNJ9I3GZI4WBTJTUY8S27U	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.paladin.GunStrike	READ_PHONE_STATE	INTERNAL	0.4	ARCADE
499	2W342J1LY58BNI41WM7FRHD1N8CQ5I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pallosalama.dice.free	READ_PHONE_STATE	TARGETED_ADS	-0.35	ENTERTAINMENT
500	3GL25Y6843UC130GZ1B3VF7J2S0MXA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.panapstudio.mojitsunagifree	BLUETOOTH	SOCIAL_GAMING	0.7894736842105263	BRAIN
501	30OITAWPBQ308TH75OPCN7D5AEQH9B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pandora.android	BLUETOOTH	INTERNAL	1.3	MUSIC_AND_AUDIO
502	33IXYHIZB5IDOZ56UE2RSH8ECSP2EP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.pandora.android	READ_PHONE_STATE	INTERNAL	-0.25	MUSIC_AND_AUDIO
503	2QQJHSTLB3L0VRGOES2JLJREB85HTA	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.pedrocorp.android.guitar	RECORD_AUDIO	INTERNAL	1.4210526315789471	MUSIC_AND_AUDIO
504	3JYPJ2TAYI81MK68RNX96C17Z3VPFG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.picsart.studio	ACCESS_FINE_LOCATION	INTERNAL	0.3	PHOTOGRAPHY
505	29DQ8H88MQU61LLQRG91YXX4RSGS90	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pigeon.happybdaycakelite	READ_PHONE_STATE	INTERNAL	0.1	ENTERTAINMENT
