,hitid,hittypeid,workerid,packageName,permission,purpose,comfortScore,1,2,3,4,5
8673,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36PAQLWZIRY2P,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8674,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29VL3MZE7YPBZ,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-2,0.22031165345697626,-0.769230769231,-0.8635577037823337,-1.0,-1.0
8675,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ML40J7NKUQ5D,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8676,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AAXYYH9MI3PJM,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8677,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8678,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2OLVF6P86QSQJ,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8679,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1OBWGLS5LRLT3,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-2,0.24501735451864098,0.135529211684,0.135529211684,-0.7040816326530003,-0.7040816326530003
8680,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1NQWTNVPGU1ZV,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,1,0.24501735451864098,0.135529211684,0.135529211684,-0.7040816326530003,-0.75
8681,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AHPOH7GFQK14J,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,2,0.29547445887066304,0.3936831142703331,0.3936831142703331,0.3936831142703331,-1.0
8682,32FESTC2NHQ7BDUUH7628C33AFECUN,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2CCK1JKX48R0H,com.kfactormedia.mycalendarmobile,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8683,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8684,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8685,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-2,0.28804993353028135,0.28679736616972734,0.125,-1.0,1.0
8686,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8687,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8688,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3C6BPE5UJ9EHR,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8689,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,1,0.29547445887066304,0.3936831142703331,-0.5181346222694002,-0.4502923976600001,-1.0
8690,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.29547445887066304,0.2943751082505176,-0.5181346222694002,-0.4502923976600001,-0.17543859648999996
8691,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36PAQLWZIRY2P,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8692,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3VID10OBZ6FUG,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8693,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29VL3MZE7YPBZ,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-2,0.22031165345697626,-0.769230769231,-0.8635577037823337,-1.0,-1.0
8694,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AAXYYH9MI3PJM,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8695,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ML40J7NKUQ5D,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8696,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2OLVF6P86QSQJ,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,2,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8697,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,2,0.24501735451864098,0.135529211684,0.135529211684,0.9751400560210006,0.9751400560210006
8698,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A98C7U6G8QI4H,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,1,0.24501735451864098,0.135529211684,0.135529211684,-0.7040816326530003,-0.7040816326530003
8699,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.29547445887066304,0.3936831142703331,0.3936831142703331,-0.6198979591835002,-1.0
8700,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AC5LU9TF9CTK9,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-1,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8701,3ZQX1VYFTD5AM5KK49EO7KFV2248OZ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2CCK1JKX48R0H,com.omgpop.dstfree,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8702,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.678155358732489,0.6267389340566666,1.0,,
8703,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.678155358732489,0.6793795593200082,1.0,,
8704,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
8705,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
8706,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.678155358732489,0.6267389340566666,1.0,,
8707,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.7172601939570381,0.7193491461085842,0.07464387464466667,-1.622222222220001,-1.622222222220001
8708,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3C6BPE5UJ9EHR,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
8709,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.7172601939570381,0.6267389340566666,0.07464387464466667,-1.622222222220001,
8710,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.6329485374282072,1.153814884303251,1.153814884303251,1.4401084010849992,1.4401084010849992
8711,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29VL3MZE7YPBZ,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.7027452698498354,-1.0,0.3059829059835,,
8712,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36PAQLWZIRY2P,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.678155358732489,0.6267389340566666,1.0,,
8713,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AAXYYH9MI3PJM,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.7027452698498354,-1.0,-1.0,,
8714,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ML40J7NKUQ5D,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.7027452698498354,-1.0,-1.0,,
8715,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2OLVF6P86QSQJ,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.678155358732489,0.6267389340566666,1.0,,
8716,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1OBWGLS5LRLT3,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
8717,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AC5LU9TF9CTK9,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
8718,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A98C7U6G8QI4H,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
8719,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.7172601939570381,0.6267389340566666,0.6267389340566666,0.9230769230770005,
8720,3G9UA71JVVUSLGO4ERUDLO2ESOOJ74,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2CCK1JKX48R0H,com.omgpop.dstfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
8721,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5864197530866665,0.5555555555566669,,,
8722,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-2,0.5864197530866665,0.590277777777917,,,
8723,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5864197530866665,0.5555555555566669,,,
8724,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.615591397849581,0.35416666666749985,-1.5,-0.25,
8725,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.615591397849581,0.35416666666749985,-1.5,-0.25,
8726,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.5625000000001069,0.56333333333332,-0.875,-1.5,-1.5
8727,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3C6BPE5UJ9EHR,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,2,0.615591397849581,0.35416666666749985,-1.5,-0.25,
8728,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.5625000000001069,0.5555555555566669,-0.875,-1.5,
8729,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36PAQLWZIRY2P,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5864197530866665,0.5555555555566669,,,
8730,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29VL3MZE7YPBZ,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-2,0.5224358974361537,-1.3333333333300004,-0.875,,
8731,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,2,0.5744047619050004,0.5625,0.5625,1.5,1.5
8732,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ML40J7NKUQ5D,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.5224358974361537,-1.3333333333300004,-1.3333333333300004,,
8733,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AAXYYH9MI3PJM,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.5224358974361537,-1.3333333333300004,-1.3333333333300004,,
8734,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2OLVF6P86QSQJ,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5864197530866665,0.5555555555566669,,,
8735,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1NQWTNVPGU1ZV,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5744047619050004,0.5625,0.5625,-0.375,
8736,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A98C7U6G8QI4H,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,1,0.5744047619050004,0.5625,0.5625,-0.375,-0.375
8737,3CRWSLD91K4P7UMOYAO7C2GQM7TMO1,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AC5LU9TF9CTK9,com.omgpop.dstfree,READ_PHONE_STATE,UTILITY,-1,0.615591397849581,0.35416666666749985,-1.5,-0.25,
8738,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.3078231292516786,0.6,,,
8739,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.3078231292516786,0.27276190476187984,,,
8740,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.16726190476200004,-0.8000000000000004,-0.8000000000000004,,
8741,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.42924107142865614,0.625,-1.3333333333300004,0.6999999999999996,
8742,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A29VL3MZE7YPBZ,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.16726190476200004,-0.8000000000000004,-0.31666666666500015,,
8743,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2RRDATXKQ8HHC,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-1,0.3078231292516786,0.6,,,
8744,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,2,0.42924107142865614,0.625,-1.3333333333300004,0.6999999999999996,
8745,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3C6BPE5UJ9EHR,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-1,0.42924107142865614,0.625,-1.3333333333300004,0.6999999999999996,
8746,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3G0T5Y7OSC76S,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.15194003527348157,0.09593253968266661,-0.31666666666500015,-1.3333333333300004,-1.3333333333300004
8747,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.15194003527348157,0.6,-0.31666666666500015,-1.3333333333300004,
8748,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A36PAQLWZIRY2P,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-1,0.3078231292516786,0.6,,,
8749,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2ML40J7NKUQ5D,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,1,0.16726190476200004,-0.8000000000000004,-0.8000000000000004,,
8750,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AAXYYH9MI3PJM,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.16726190476200004,-0.8000000000000004,-0.8000000000000004,,
8751,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AHPOH7GFQK14J,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,2,0.15194003527348157,0.6,0.6,0.6,
8752,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2OLVF6P86QSQJ,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,2,0.3078231292516786,0.6,,,
8753,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A166A2M31CW2C7,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,1,0.47594417077186224,0.9321428571427502,0.9321428571427502,1.2999999999999998,1.2999999999999998
8754,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1TH8X83SGT5ZE,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,1,0.15194003527348157,0.6,0.6,0.6999999999999996,
8755,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A98C7U6G8QI4H,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,1,0.47594417077186224,0.9321428571427502,0.9321428571427502,0.5642857142855,0.5642857142855
8756,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,AC5LU9TF9CTK9,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-2,0.42924107142865614,0.625,-1.3333333333300004,0.6999999999999996,
8757,3IZVJEBJ6AKZHVF3D3S734Q8GBI6ZE,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1OY40VC86UZZ5,com.halfbrick.jetpackjoyride,ACCESS_COARSE_LOCATION,TARGETED_ADS,-1,0.15194003527348157,0.6,0.6,0.6,
8758,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A2BLIB4GCCK3J5,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
8759,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A9QYAH5BONH1W,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-2,0.28804993353028135,0.28679736616972734,0.125,-1.0,1.0
8760,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3C6BPE5UJ9EHR,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8761,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A3O81LHBBI8NPK,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8762,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A73ITJ4GZGQBI,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,1,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
8763,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1CUTEZJIWM0UU,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-2,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
8764,3LXX8KJXPW9A0A3U91K27GA6M8N9OQ,3ISL4H6O6HKMSD7DGIM4AP7LHJKCID,A1LJKHC0NH9TIX,com.halfbrick.jetpackjoyride,READ_PHONE_STATE,TARGETED_ADS,-1,0.29547445887066304,0.3936831142703331,-0.5181346222694002,-0.4502923976600001,-1.0
